time,Pressure (torr)
2019-07-05 11:21:29.790564,98.21270319999999
2019-07-05 11:21:31.950529,99.2940912
2019-07-05 11:21:34.110556,99.2940912
2019-07-05 11:21:36.270552,98.21270319999999
2019-07-05 11:21:38.430523,98.21270319999999
2019-07-05 11:21:40.610548,99.2940912
2019-07-05 11:21:42.770546,99.2940912
2019-07-05 11:21:44.930544,98.21270319999999
2019-07-05 11:21:47.090565,98.21270319999999
2019-07-05 11:21:49.246960,98.21270319999999
2019-07-05 11:21:51.406966,99.2940912
2019-07-05 11:21:53.566953,98.21270319999999
2019-07-05 11:21:55.736957,99.2940912
2019-07-05 11:21:57.896952,99.2940912
2019-07-05 11:22:00.056921,98.21270319999999
2019-07-05 11:22:02.216946,98.21270319999999
2019-07-05 11:22:04.379631,99.2940912
2019-07-05 11:22:06.539613,99.2940912
2019-07-05 11:22:08.699617,99.2940912
2019-07-05 11:22:10.859624,99.2940912
2019-07-05 11:22:13.019586,99.2940912
2019-07-05 11:22:15.179616,99.2940912
2019-07-05 11:22:17.339609,98.21270319999999
2019-07-05 11:22:19.508295,98.21270319999999
2019-07-05 11:22:21.688320,98.21270319999999
2019-07-05 11:22:23.848318,99.2940912
2019-07-05 11:22:26.008318,99.2940912
2019-07-05 11:22:28.168318,99.2940912
2019-07-05 11:22:30.328286,99.2940912
2019-07-05 11:22:32.493762,99.2940912
2019-07-05 11:22:34.673733,99.2940912
2019-07-05 11:22:36.833072,99.2940912
2019-07-05 11:22:38.999045,98.21270319999999
2019-07-05 11:22:41.166242,99.2940912
2019-07-05 11:22:43.326214,99.2940912
2019-07-05 11:22:45.496238,98.21270319999999
2019-07-05 11:22:47.656240,98.21270319999999
2019-07-05 11:22:49.816233,99.2940912
2019-07-05 11:22:51.977748,99.2940912
2019-07-05 11:22:54.147745,99.2940912
2019-07-05 11:22:56.307781,99.2940912
2019-07-05 11:22:58.467768,98.21270319999999
2019-07-05 11:23:00.627739,99.2940912
2019-07-05 11:23:02.787764,98.21270319999999
2019-07-05 11:23:04.947735,99.2940912
2019-07-05 11:23:07.107760,99.2940912
2019-07-05 11:23:09.267759,99.2940912
2019-07-05 11:23:11.427749,99.2940912
2019-07-05 11:23:13.587759,99.2940912
2019-07-05 11:23:15.747748,99.2940912
2019-07-05 11:23:17.907755,99.2940912
2019-07-05 11:23:20.067752,98.21270319999999
2019-07-05 11:23:22.227751,99.2940912
2019-07-05 11:23:24.387743,98.21270319999999
2019-07-05 11:23:26.571025,98.21270319999999
2019-07-05 11:23:28.731049,98.21270319999999
2019-07-05 11:23:30.892278,98.21270319999999
2019-07-05 11:23:33.052272,98.21270319999999
2019-07-05 11:23:35.212281,99.2940912
2019-07-05 11:23:37.372269,99.2940912
2019-07-05 11:23:39.532272,98.21270319999999
2019-07-05 11:23:41.692281,99.2940912
2019-07-05 11:23:43.852263,99.2940912
2019-07-05 11:23:46.022266,99.2940912
2019-07-05 11:23:48.182231,99.2940912
2019-07-05 11:23:50.342268,99.2940912
2019-07-05 11:23:52.502228,99.2940912
2019-07-05 11:23:54.662252,98.21270319999999
2019-07-05 11:23:56.822222,98.21270319999999
2019-07-05 11:23:58.982255,99.2940912
2019-07-05 11:24:01.142219,98.21270319999999
2019-07-05 11:24:03.302243,98.21270319999999
2019-07-05 11:24:05.462215,98.21270319999999
2019-07-05 11:24:07.622245,99.2940912
2019-07-05 11:24:09.782210,99.2940912
2019-07-05 11:24:11.942236,98.21270319999999
2019-07-05 11:24:14.103488,99.2940912
2019-07-05 11:24:16.263488,98.21270319999999
2019-07-05 11:24:18.423480,99.2940912
2019-07-05 11:24:20.583450,98.21270319999999
2019-07-05 11:24:22.753476,99.2940912
2019-07-05 11:24:24.913478,98.21270319999999
2019-07-05 11:24:27.073470,99.2940912
2019-07-05 11:24:29.233441,99.2940912
2019-07-05 11:24:31.393470,98.21270319999999
2019-07-05 11:24:33.553465,98.21270319999999
2019-07-05 11:24:35.713464,99.2940912
2019-07-05 11:24:37.873467,100.37547919999999
2019-07-05 11:24:40.043458,100.37547919999999
2019-07-05 11:24:42.203456,99.2940912
2019-07-05 11:24:44.363427,98.21270319999999
2019-07-05 11:24:46.523426,99.2940912
2019-07-05 11:24:48.683453,98.21270319999999
2019-07-05 11:24:50.843448,99.2940912
2019-07-05 11:24:53.003452,99.2940912
2019-07-05 11:24:55.163416,99.2940912
2019-07-05 11:24:57.343414,98.21270319999999
2019-07-05 11:24:59.513412,98.21270319999999
2019-07-05 11:25:01.673437,99.2940912
2019-07-05 11:25:03.833435,99.2940912
2019-07-05 11:25:06.003432,98.21270319999999
2019-07-05 11:25:08.163434,100.37547919999999
2019-07-05 11:25:10.323403,99.2940912
2019-07-05 11:25:12.483434,97.239454
2019-07-05 11:25:14.643431,99.2940912
2019-07-05 11:25:16.799692,98.21270319999999
2019-07-05 11:25:18.959664,99.2940912
2019-07-05 11:25:21.119689,99.2940912
2019-07-05 11:25:23.279693,100.37547919999999
2019-07-05 11:25:25.449684,99.2940912
2019-07-05 11:25:27.609681,99.2940912
2019-07-05 11:25:29.769686,99.2940912
2019-07-05 11:25:31.935934,98.21270319999999
2019-07-05 11:25:34.106207,98.21270319999999
2019-07-05 11:25:36.286172,99.2940912
2019-07-05 11:25:38.446170,100.37547919999999
2019-07-05 11:25:40.606199,99.2940912
2019-07-05 11:25:42.766192,98.21270319999999
2019-07-05 11:25:44.926195,99.2940912
2019-07-05 11:25:47.086190,98.21270319999999
2019-07-05 11:25:49.243466,98.21270319999999
2019-07-05 11:25:51.396108,98.21270319999999
2019-07-05 11:25:53.566072,99.2940912
2019-07-05 11:25:55.726069,98.21270319999999
2019-07-05 11:25:57.886094,98.21270319999999
2019-07-05 11:26:00.046087,98.21270319999999
2019-07-05 11:26:02.219219,98.21270319999999
2019-07-05 11:26:04.379187,99.2940912
2019-07-05 11:26:06.539185,99.2940912
2019-07-05 11:26:08.709214,99.2940912
2019-07-05 11:26:10.869208,99.2940912
2019-07-05 11:26:13.029189,99.2940912
2019-07-05 11:26:15.189176,99.2940912
2019-07-05 11:26:17.349201,98.21270319999999
2019-07-05 11:26:19.509173,98.21270319999999
2019-07-05 11:26:21.682761,99.2940912
2019-07-05 11:26:23.842767,98.21270319999999
2019-07-05 11:26:26.002730,99.2940912
2019-07-05 11:26:28.162727,99.2940912
2019-07-05 11:26:30.322760,99.2940912
2019-07-05 11:26:32.482750,98.21270319999999
2019-07-05 11:26:34.642748,98.21270319999999
2019-07-05 11:26:36.820004,99.2940912
2019-07-05 11:26:38.979975,98.21270319999999
2019-07-05 11:26:41.150002,98.21270319999999
2019-07-05 11:26:43.320005,99.2940912
2019-07-05 11:26:45.479996,99.2940912
2019-07-05 11:26:47.639994,98.21270319999999
2019-07-05 11:26:49.799999,98.21270319999999
2019-07-05 11:26:51.959986,98.21270319999999
2019-07-05 11:26:54.129962,98.21270319999999
2019-07-05 11:26:56.289986,99.2940912
2019-07-05 11:26:58.459984,98.21270319999999
2019-07-05 11:27:00.629987,98.21270319999999
2019-07-05 11:27:02.789986,98.21270319999999
2019-07-05 11:27:04.949977,99.2940912
2019-07-05 11:27:07.109981,98.21270319999999
2019-07-05 11:27:09.269978,99.2940912
2019-07-05 11:27:11.439972,98.21270319999999
2019-07-05 11:27:13.599971,99.2940912
2019-07-05 11:27:15.759969,98.21270319999999
2019-07-05 11:27:17.919967,99.2940912
2019-07-05 11:27:20.079963,99.2940912
2019-07-05 11:27:22.249961,99.2940912
2019-07-05 11:27:24.409963,99.2940912
2019-07-05 11:27:26.579998,98.21270319999999
2019-07-05 11:27:28.759995,99.2940912
2019-07-05 11:27:30.926361,99.2940912
2019-07-05 11:27:33.086359,98.21270319999999
2019-07-05 11:27:35.246357,99.2940912
2019-07-05 11:27:37.406327,99.2940912
2019-07-05 11:27:39.570244,98.21270319999999
2019-07-05 11:27:41.742596,98.21270319999999
2019-07-05 11:27:43.902590,99.2940912
2019-07-05 11:27:46.062586,99.2940912
2019-07-05 11:27:48.232557,98.21270319999999
2019-07-05 11:27:50.392583,99.2940912
2019-07-05 11:27:52.552587,98.21270319999999
2019-07-05 11:27:54.712588,99.2940912
2019-07-05 11:27:56.869512,99.2940912
2019-07-05 11:27:59.029510,99.2940912
2019-07-05 11:28:01.189508,98.21270319999999
2019-07-05 11:28:03.349506,98.21270319999999
2019-07-05 11:28:05.509501,99.2940912
2019-07-05 11:28:07.670863,99.2940912
2019-07-05 11:28:09.840861,98.21270319999999
2019-07-05 11:28:12.000865,99.2940912
2019-07-05 11:28:14.166264,98.21270319999999
2019-07-05 11:28:16.326261,98.21270319999999
2019-07-05 11:28:18.486285,99.2940912
2019-07-05 11:28:20.646257,99.2940912
2019-07-05 11:28:22.806255,98.21270319999999
2019-07-05 11:28:24.966254,98.21270319999999
2019-07-05 11:28:27.126283,98.21270319999999
2019-07-05 11:28:29.290273,98.21270319999999
2019-07-05 11:28:31.450271,98.21270319999999
2019-07-05 11:28:33.610275,98.21270319999999
2019-07-05 11:28:35.770240,99.2940912
2019-07-05 11:28:37.950265,99.2940912
2019-07-05 11:28:40.110268,99.2940912
2019-07-05 11:28:42.270263,98.21270319999999
2019-07-05 11:28:44.432481,99.2940912
2019-07-05 11:28:46.602506,99.2940912
2019-07-05 11:28:48.772511,98.21270319999999
2019-07-05 11:28:50.932496,99.2940912
2019-07-05 11:28:53.092473,98.21270319999999
2019-07-05 11:28:55.252497,98.21270319999999
2019-07-05 11:28:57.412495,99.2940912
2019-07-05 11:28:59.572499,99.2940912
2019-07-05 11:29:01.742465,99.2940912
2019-07-05 11:29:03.902495,99.2940912
2019-07-05 11:29:06.062460,98.21270319999999
2019-07-05 11:29:08.222459,98.21270319999999
2019-07-05 11:29:10.382483,98.21270319999999
2019-07-05 11:29:12.542487,99.2940912
2019-07-05 11:29:14.712484,98.21270319999999
2019-07-05 11:29:16.872477,98.21270319999999
2019-07-05 11:29:19.037104,98.21270319999999
2019-07-05 11:29:21.197101,99.2940912
2019-07-05 11:29:23.357104,99.2940912
2019-07-05 11:29:25.527097,99.2940912
2019-07-05 11:29:27.687101,99.2940912
2019-07-05 11:29:29.847067,99.2940912
2019-07-05 11:29:32.007091,98.21270319999999
2019-07-05 11:29:34.167088,98.21270319999999
2019-07-05 11:29:36.327061,98.21270319999999
2019-07-05 11:29:38.487084,99.2940912
2019-07-05 11:29:40.647057,99.2940912
2019-07-05 11:29:42.817090,100.37547919999999
2019-07-05 11:29:44.987086,98.21270319999999
2019-07-05 11:29:47.147076,99.2940912
2019-07-05 11:29:49.307079,98.21270319999999
2019-07-05 11:29:51.467078,99.2940912
2019-07-05 11:29:53.627076,98.21270319999999
2019-07-05 11:29:55.787041,99.2940912
2019-07-05 11:29:57.947066,98.21270319999999
2019-07-05 11:30:00.107064,98.21270319999999
2019-07-05 11:30:02.277035,99.2940912
2019-07-05 11:30:04.437061,99.2940912
2019-07-05 11:30:06.597064,99.2940912
2019-07-05 11:30:08.757062,99.2940912
2019-07-05 11:30:10.927060,98.21270319999999
2019-07-05 11:30:13.097025,98.21270319999999
2019-07-05 11:30:15.257051,98.21270319999999
2019-07-05 11:30:17.427042,99.2940912
2019-07-05 11:30:19.587018,99.2940912
2019-07-05 11:30:21.747050,99.2940912
2019-07-05 11:30:23.907046,98.21270319999999
2019-07-05 11:30:26.067012,99.2940912
2019-07-05 11:30:28.227037,98.21270319999999
2019-07-05 11:30:30.397035,98.21270319999999
2019-07-05 11:30:32.567032,99.2940912
2019-07-05 11:30:34.727030,99.2940912
2019-07-05 11:30:36.887040,98.21270319999999
2019-07-05 11:30:39.047026,98.21270319999999
2019-07-05 11:30:41.216998,98.21270319999999
2019-07-05 11:30:43.377022,98.21270319999999
2019-07-05 11:30:45.537021,98.21270319999999
2019-07-05 11:30:47.697018,99.2940912
2019-07-05 11:30:49.857022,98.21270319999999
2019-07-05 11:30:52.016986,98.21270319999999
2019-07-05 11:30:54.177010,98.21270319999999
2019-07-05 11:30:56.337017,98.21270319999999
2019-07-05 11:30:58.507007,99.2940912
2019-07-05 11:31:00.686979,98.21270319999999
2019-07-05 11:31:02.847004,98.21270319999999
2019-07-05 11:31:05.007002,98.21270319999999
2019-07-05 11:31:07.167000,98.21270319999999
2019-07-05 11:31:09.326997,99.2940912
2019-07-05 11:31:11.486995,99.2940912
2019-07-05 11:31:13.646992,99.2940912
2019-07-05 11:31:15.806990,99.2940912
2019-07-05 11:31:17.976962,99.2940912
2019-07-05 11:31:20.136986,100.37547919999999
2019-07-05 11:31:22.296990,98.21270319999999
2019-07-05 11:31:24.456976,98.21270319999999
2019-07-05 11:31:26.616982,99.2940912
2019-07-05 11:31:28.776985,99.2940912
2019-07-05 11:31:30.936949,98.21270319999999
2019-07-05 11:31:33.096974,98.21270319999999
2019-07-05 11:31:35.266972,98.21270319999999
2019-07-05 11:31:37.446945,98.21270319999999
2019-07-05 11:31:39.636962,99.2940912
2019-07-05 11:31:41.806966,99.2940912
2019-07-05 11:31:43.966971,99.2940912
2019-07-05 11:31:46.126961,98.21270319999999
2019-07-05 11:31:48.289806,99.2940912
2019-07-05 11:31:50.449808,98.21270319999999
2019-07-05 11:31:52.609803,99.2940912
2019-07-05 11:31:54.769807,99.2940912
2019-07-05 11:31:56.929805,97.239454
2019-07-05 11:31:59.099802,99.2940912
2019-07-05 11:32:01.259799,99.2940912
2019-07-05 11:32:03.419766,99.2940912
2019-07-05 11:32:05.579790,99.2940912
2019-07-05 11:32:07.739762,98.21270319999999
2019-07-05 11:32:09.899786,98.21270319999999
2019-07-05 11:32:12.059784,99.2940912
2019-07-05 11:32:14.229786,99.2940912
2019-07-05 11:32:16.389779,98.21270319999999
2019-07-05 11:32:18.549778,99.2940912
2019-07-05 11:32:20.709776,98.21270319999999
2019-07-05 11:32:22.879773,98.21270319999999
2019-07-05 11:32:25.039744,98.21270319999999
2019-07-05 11:32:27.211769,96.15806599999999
2019-07-05 11:32:29.371770,99.2940912
2019-07-05 11:32:31.547193,99.2940912
2019-07-05 11:32:33.707197,98.21270319999999
2019-07-05 11:32:35.867194,98.21270319999999
2019-07-05 11:32:38.037161,98.21270319999999
2019-07-05 11:32:40.199586,98.21270319999999
2019-07-05 11:32:42.373217,99.2940912
2019-07-05 11:32:44.533216,99.2940912
2019-07-05 11:32:46.703246,98.21270319999999
2019-07-05 11:32:48.863238,99.2940912
2019-07-05 11:32:51.023210,97.239454
2019-07-05 11:32:53.183206,98.21270319999999
2019-07-05 11:32:55.343231,99.2940912
2019-07-05 11:32:57.513233,99.2940912
2019-07-05 11:32:59.673240,98.21270319999999
2019-07-05 11:33:01.833232,98.21270319999999
2019-07-05 11:33:03.993229,98.21270319999999
2019-07-05 11:33:06.153222,99.2940912
2019-07-05 11:33:08.323223,98.21270319999999
2019-07-05 11:33:10.483190,99.2940912
2019-07-05 11:33:12.643189,98.21270319999999
2019-07-05 11:33:14.803187,99.2940912
2019-07-05 11:33:16.963211,98.21270319999999
2019-07-05 11:33:19.133208,98.21270319999999
2019-07-05 11:33:21.293213,99.2940912
2019-07-05 11:33:23.453210,99.2940912
2019-07-05 11:33:25.613203,99.2940912
2019-07-05 11:33:27.783204,99.2940912
2019-07-05 11:33:29.943172,98.21270319999999
2019-07-05 11:33:32.103212,99.2940912
2019-07-05 11:33:34.263200,98.21270319999999
2019-07-05 11:33:36.443197,99.2940912
2019-07-05 11:33:38.623162,98.21270319999999
2019-07-05 11:33:40.783188,98.21270319999999
2019-07-05 11:33:42.943192,100.37547919999999
2019-07-05 11:33:45.103184,98.21270319999999
2019-07-05 11:33:47.273182,98.21270319999999
2019-07-05 11:33:49.443185,98.21270319999999
2019-07-05 11:33:51.613150,99.2940912
2019-07-05 11:33:53.773149,99.2940912
2019-07-05 11:33:55.933173,98.21270319999999
2019-07-05 11:33:58.103178,99.2940912
2019-07-05 11:34:00.263169,98.21270319999999
2019-07-05 11:34:02.433167,98.21270319999999
2019-07-05 11:34:04.596741,99.2940912
2019-07-05 11:34:06.766738,98.21270319999999
2019-07-05 11:34:08.926737,99.2940912
2019-07-05 11:34:11.086734,99.2940912
2019-07-05 11:34:13.246733,99.2940912
2019-07-05 11:34:15.406699,98.21270319999999
2019-07-05 11:34:17.566729,98.21270319999999
2019-07-05 11:34:19.726721,98.21270319999999
2019-07-05 11:34:21.886692,98.21270319999999
2019-07-05 11:34:24.046721,98.21270319999999
2019-07-05 11:34:26.206714,98.21270319999999
2019-07-05 11:34:28.366686,99.2940912
2019-07-05 11:34:30.526683,98.21270319999999
2019-07-05 11:34:32.706729,97.239454
2019-07-05 11:34:34.866727,99.2940912
2019-07-05 11:34:37.026731,98.21270319999999
2019-07-05 11:34:39.196725,99.2940912
2019-07-05 11:34:41.366696,99.2940912
2019-07-05 11:34:43.526723,98.21270319999999
2019-07-05 11:34:45.686691,98.21270319999999
2019-07-05 11:34:47.856715,98.21270319999999
2019-07-05 11:34:50.016712,99.2940912
2019-07-05 11:34:52.176712,98.21270319999999
2019-07-05 11:34:54.336715,98.21270319999999
2019-07-05 11:34:56.496706,99.2940912
2019-07-05 11:34:58.656710,99.2940912
2019-07-05 11:35:00.826711,99.2940912
2019-07-05 11:35:02.986694,98.21270319999999
2019-07-05 11:35:05.156704,98.21270319999999
2019-07-05 11:35:07.316704,98.21270319999999
2019-07-05 11:35:09.476699,99.2940912
2019-07-05 11:35:11.636697,98.21270319999999
2019-07-05 11:35:13.796690,98.21270319999999
2019-07-05 11:35:15.976688,98.21270319999999
2019-07-05 11:35:18.146691,99.2940912
2019-07-05 11:35:20.305273,98.21270319999999
2019-07-05 11:35:22.465272,99.2940912
2019-07-05 11:35:24.635270,98.21270319999999
2019-07-05 11:35:26.805273,100.37547919999999
2019-07-05 11:35:28.965260,98.21270319999999
2019-07-05 11:35:31.125269,99.2940912
2019-07-05 11:35:33.285268,99.2940912
2019-07-05 11:35:35.445265,99.2940912
2019-07-05 11:35:37.615257,99.2940912
2019-07-05 11:35:39.775227,99.2940912
2019-07-05 11:35:41.935258,98.21270319999999
2019-07-05 11:35:44.095244,98.21270319999999
2019-07-05 11:35:46.275222,99.2940912
2019-07-05 11:35:48.435247,98.21270319999999
2019-07-05 11:35:50.595250,99.2940912
2019-07-05 11:35:52.755236,99.2940912
2019-07-05 11:35:54.915246,99.2940912
2019-07-05 11:35:57.075243,98.21270319999999
2019-07-05 11:35:59.235242,99.2940912
2019-07-05 11:36:01.395228,99.2940912
2019-07-05 11:36:03.555231,98.21270319999999
2019-07-05 11:36:05.725230,99.2940912
2019-07-05 11:36:07.885201,98.21270319999999
2019-07-05 11:36:10.045199,98.21270319999999
2019-07-05 11:36:12.205197,98.21270319999999
2019-07-05 11:36:14.365228,99.2940912
2019-07-05 11:36:16.525192,99.2940912
2019-07-05 11:36:18.685217,98.21270319999999
2019-07-05 11:36:20.845222,99.2940912
2019-07-05 11:36:23.025213,100.37547919999999
2019-07-05 11:36:25.195183,99.2940912
2019-07-05 11:36:27.355215,98.21270319999999
2019-07-05 11:36:29.515214,98.21270319999999
2019-07-05 11:36:31.675178,98.21270319999999
2019-07-05 11:36:33.835202,97.239454
2019-07-05 11:36:35.995200,98.21270319999999
2019-07-05 11:36:38.165171,98.21270319999999
2019-07-05 11:36:40.325204,99.2940912
2019-07-05 11:36:42.495200,98.21270319999999
2019-07-05 11:36:44.675198,98.21270319999999
2019-07-05 11:36:46.845197,98.21270319999999
2019-07-05 11:36:49.005161,98.21270319999999
2019-07-05 11:36:51.165188,99.2940912
2019-07-05 11:36:53.335183,97.239454
2019-07-05 11:36:55.505155,98.21270319999999
2019-07-05 11:36:57.695185,98.21270319999999
2019-07-05 11:36:59.875180,99.2940912
2019-07-05 11:37:02.035175,98.21270319999999
2019-07-05 11:37:04.195179,99.2940912
2019-07-05 11:37:06.365171,99.2940912
2019-07-05 11:37:08.525141,99.2940912
2019-07-05 11:37:10.685167,98.21270319999999
2019-07-05 11:37:12.855164,99.2940912
2019-07-05 11:37:15.015163,97.239454
2019-07-05 11:37:17.179935,99.2940912
2019-07-05 11:37:19.339935,99.2940912
2019-07-05 11:37:21.499932,99.2940912
2019-07-05 11:37:23.659934,99.2940912
2019-07-05 11:37:25.819933,98.21270319999999
2019-07-05 11:37:27.989897,97.239454
2019-07-05 11:37:30.159896,98.21270319999999
2019-07-05 11:37:32.334902,99.2940912
2019-07-05 11:37:34.494903,98.21270319999999
2019-07-05 11:37:36.654897,99.2940912
2019-07-05 11:37:38.827232,98.21270319999999
2019-07-05 11:37:40.990397,98.21270319999999
2019-07-05 11:37:43.150396,98.21270319999999
2019-07-05 11:37:45.312653,98.21270319999999
2019-07-05 11:37:47.479703,98.21270319999999
2019-07-05 11:37:49.639674,98.21270319999999
2019-07-05 11:37:51.809706,99.2940912
2019-07-05 11:37:53.969699,98.21270319999999
2019-07-05 11:37:56.129669,99.2940912
2019-07-05 11:37:58.309667,99.2940912
2019-07-05 11:38:00.479697,99.2940912
2019-07-05 11:38:02.659690,99.2940912
2019-07-05 11:38:04.819686,99.2940912
2019-07-05 11:38:06.979690,99.2940912
2019-07-05 11:38:09.149656,100.37547919999999
2019-07-05 11:38:11.319686,98.21270319999999
2019-07-05 11:38:13.479684,98.21270319999999
2019-07-05 11:38:15.639649,99.2940912
2019-07-05 11:38:17.809647,99.2940912
2019-07-05 11:38:19.979677,98.21270319999999
2019-07-05 11:38:22.139671,98.21270319999999
2019-07-05 11:38:24.319670,99.2940912
2019-07-05 11:38:26.509666,97.239454
2019-07-05 11:38:28.679663,99.2940912
2019-07-05 11:38:30.842949,98.21270319999999
2019-07-05 11:38:33.002955,97.239454
2019-07-05 11:38:35.162946,98.21270319999999
2019-07-05 11:38:37.322944,99.2940912
2019-07-05 11:38:39.482941,98.21270319999999
2019-07-05 11:38:41.652944,98.21270319999999
2019-07-05 11:38:43.812937,98.21270319999999
2019-07-05 11:38:45.982935,98.21270319999999
2019-07-05 11:38:48.152941,98.21270319999999
2019-07-05 11:38:50.312931,98.21270319999999
2019-07-05 11:38:52.482929,98.21270319999999
2019-07-05 11:38:54.642932,98.21270319999999
2019-07-05 11:38:56.802926,98.21270319999999
2019-07-05 11:38:58.962923,99.2940912
2019-07-05 11:39:01.142927,98.21270319999999
2019-07-05 11:39:03.312891,98.21270319999999
2019-07-05 11:39:05.472910,99.2940912
2019-07-05 11:39:07.632914,99.2940912
2019-07-05 11:39:09.792912,99.2940912
2019-07-05 11:39:11.952913,99.2940912
2019-07-05 11:39:14.112908,98.21270319999999
2019-07-05 11:39:16.282912,98.21270319999999
2019-07-05 11:39:18.452908,96.15806599999999
2019-07-05 11:39:20.642902,99.2940912
2019-07-05 11:39:22.832900,99.2940912
2019-07-05 11:39:25.022904,98.21270319999999
2019-07-05 11:39:27.182901,99.2940912
2019-07-05 11:39:29.352894,98.21270319999999
2019-07-05 11:39:31.512898,98.21270319999999
2019-07-05 11:39:33.677501,99.2940912
2019-07-05 11:39:35.837531,98.21270319999999
2019-07-05 11:39:37.997497,99.2940912
2019-07-05 11:39:40.157523,99.2940912
