time,Probe Temp (k)
2019-08-19 17:52:31.024561,298.6526294966135
2019-08-19 17:52:31.564496,298.6526294966135
2019-08-19 17:52:32.104564,298.6526294966135
2019-08-19 17:52:32.646136,298.6526294966135
2019-08-19 17:52:33.183237,298.6526294966135
2019-08-19 17:52:33.719604,298.6526294966135
2019-08-19 17:52:34.250269,298.6526294966135
2019-08-19 17:52:34.790268,299.9289221425727
2019-08-19 17:52:35.331194,298.6526294966135
2019-08-19 17:52:35.867520,298.6526294966135
2019-08-19 17:52:36.403515,299.9289221425727
2019-08-19 17:52:36.940789,298.6526294966135
2019-08-19 17:52:37.477932,299.9289221425727
2019-08-19 17:52:38.013821,298.6526294966135
2019-08-19 17:52:38.549884,298.6526294966135
2019-08-19 17:52:39.080115,299.9289221425727
2019-08-19 17:52:39.621251,298.6526294966135
2019-08-19 17:52:40.157718,298.6526294966135
2019-08-19 17:52:40.693609,298.6526294966135
2019-08-19 17:52:41.229082,298.6526294966135
2019-08-19 17:52:41.763527,299.9289221425727
2019-08-19 17:52:42.300394,298.6526294966135
2019-08-19 17:52:42.834073,298.6526294966135
2019-08-19 17:52:43.371308,298.6526294966135
2019-08-19 17:52:43.906727,298.6526294966135
2019-08-19 17:52:44.442572,298.6526294966135
2019-08-19 17:52:44.979458,298.6526294966135
2019-08-19 17:52:45.518085,298.6526294966135
2019-08-19 17:52:46.058615,299.9289221425727
2019-08-19 17:52:46.599881,299.9289221425727
2019-08-19 17:52:47.144227,298.6526294966135
2019-08-19 17:52:47.681865,298.6526294966135
2019-08-19 17:52:48.216735,299.9289221425727
2019-08-19 17:52:48.749480,299.9289221425727
2019-08-19 17:52:49.284082,298.6526294966135
2019-08-19 17:52:49.821968,298.6526294966135
2019-08-19 17:52:50.353924,298.6526294966135
2019-08-19 17:52:50.889843,297.45195492337035
2019-08-19 17:52:51.436520,298.6526294966135
2019-08-19 17:52:51.968323,298.6526294966135
2019-08-19 17:52:52.516569,298.6526294966135
2019-08-19 17:52:53.048455,298.6526294966135
2019-08-19 17:52:53.588406,298.6526294966135
2019-08-19 17:52:54.129518,298.6526294966135
2019-08-19 17:52:54.667761,298.6526294966135
2019-08-19 17:52:55.204605,298.6526294966135
2019-08-19 17:52:55.740196,298.6526294966135
2019-08-19 17:52:56.276594,298.6526294966135
2019-08-19 17:52:56.814597,299.9289221425727
2019-08-19 17:52:57.348794,298.6526294966135
2019-08-19 17:52:57.889569,298.6526294966135
2019-08-19 17:52:58.426676,298.6526294966135
2019-08-19 17:52:58.960454,298.6526294966135
2019-08-19 17:52:59.496711,298.6526294966135
2019-08-19 17:53:00.029184,298.6526294966135
2019-08-19 17:53:00.570682,299.9289221425727
2019-08-19 17:53:01.100245,298.6526294966135
2019-08-19 17:53:01.639085,298.6526294966135
2019-08-19 17:53:02.179045,298.6526294966135
2019-08-19 17:53:02.718810,298.6526294966135
2019-08-19 17:53:03.257438,298.6526294966135
2019-08-19 17:53:03.790759,298.6526294966135
2019-08-19 17:53:04.331689,298.6526294966135
2019-08-19 17:53:04.868730,298.6526294966135
2019-08-19 17:53:05.404522,298.6526294966135
2019-08-19 17:53:05.942109,298.6526294966135
2019-08-19 17:53:06.479075,299.9289221425727
2019-08-19 17:53:07.014459,298.6526294966135
2019-08-19 17:53:07.552566,299.9289221425727
2019-08-19 17:53:08.088599,299.9289221425727
2019-08-19 17:53:08.629986,298.6526294966135
2019-08-19 17:53:09.165865,299.9289221425727
2019-08-19 17:53:09.703451,298.6526294966135
2019-08-19 17:53:10.239042,299.9289221425727
2019-08-19 17:53:10.774762,298.6526294966135
2019-08-19 17:53:11.310867,298.6526294966135
2019-08-19 17:53:11.865212,298.6526294966135
2019-08-19 17:53:12.401500,299.9289221425727
2019-08-19 17:53:12.937712,298.6526294966135
2019-08-19 17:53:13.475821,298.6526294966135
2019-08-19 17:53:14.012852,298.6526294966135
2019-08-19 17:53:14.549799,298.6526294966135
2019-08-19 17:53:15.089792,298.6526294966135
2019-08-19 17:53:15.630005,298.6526294966135
2019-08-19 17:53:16.172797,298.6526294966135
2019-08-19 17:53:16.708299,298.6526294966135
2019-08-19 17:53:17.245263,298.6526294966135
2019-08-19 17:53:17.782973,299.9289221425727
2019-08-19 17:53:18.320748,299.9289221425727
2019-08-19 17:53:18.857613,299.9289221425727
2019-08-19 17:53:19.393355,299.9289221425727
2019-08-19 17:53:19.929367,298.6526294966135
2019-08-19 17:53:20.466671,299.9289221425727
2019-08-19 17:53:21.002900,298.6526294966135
2019-08-19 17:53:21.537406,298.6526294966135
2019-08-19 17:53:22.072975,299.9289221425727
2019-08-19 17:53:22.608439,298.6526294966135
2019-08-19 17:53:23.141587,298.6526294966135
2019-08-19 17:53:23.677716,298.6526294966135
2019-08-19 17:53:24.218127,298.6526294966135
2019-08-19 17:53:24.754651,298.6526294966135
2019-08-19 17:53:25.290155,298.6526294966135
2019-08-19 17:53:25.826027,298.6526294966135
2019-08-19 17:53:26.361945,298.6526294966135
2019-08-19 17:53:26.896683,298.6526294966135
2019-08-19 17:53:27.433903,299.9289221425727
2019-08-19 17:53:27.969238,299.9289221425727
2019-08-19 17:53:28.506268,299.9289221425727
2019-08-19 17:53:29.044585,299.9289221425727
2019-08-19 17:53:29.577465,298.6526294966135
2019-08-19 17:53:30.108702,298.6526294966135
2019-08-19 17:53:30.652102,298.6526294966135
2019-08-19 17:53:31.187053,298.6526294966135
2019-08-19 17:53:31.723306,298.6526294966135
2019-08-19 17:53:32.259635,298.6526294966135
2019-08-19 17:53:32.794912,298.6526294966135
2019-08-19 17:53:33.330641,298.6526294966135
2019-08-19 17:53:33.868167,299.9289221425727
2019-08-19 17:53:34.404130,298.6526294966135
2019-08-19 17:53:34.940167,299.9289221425727
2019-08-19 17:53:35.475921,298.6526294966135
2019-08-19 17:53:36.011784,299.9289221425727
2019-08-19 17:53:36.549031,299.9289221425727
2019-08-19 17:53:37.079240,298.6526294966135
2019-08-19 17:53:37.621608,298.6526294966135
2019-08-19 17:53:38.159010,298.6526294966135
2019-08-19 17:53:38.694928,298.6526294966135
2019-08-19 17:53:39.232616,298.6526294966135
2019-08-19 17:53:39.767652,298.6526294966135
2019-08-19 17:53:40.303734,298.6526294966135
2019-08-19 17:53:40.841368,298.6526294966135
2019-08-19 17:53:41.377639,298.6526294966135
2019-08-19 17:53:41.913627,298.6526294966135
2019-08-19 17:53:42.449027,299.9289221425727
2019-08-19 17:53:42.986553,298.6526294966135
2019-08-19 17:53:43.518960,299.9289221425727
2019-08-19 17:53:44.058957,299.9289221425727
2019-08-19 17:53:44.610000,298.6526294966135
2019-08-19 17:53:45.146119,299.9289221425727
2019-08-19 17:53:45.683970,298.6526294966135
2019-08-19 17:53:46.220339,298.6526294966135
2019-08-19 17:53:46.755691,299.9289221425727
2019-08-19 17:53:47.293545,298.6526294966135
2019-08-19 17:53:47.829462,298.6526294966135
2019-08-19 17:53:48.365698,299.9289221425727
2019-08-19 17:53:48.903249,298.6526294966135
2019-08-19 17:53:49.438645,298.6526294966135
2019-08-19 17:53:49.974232,298.6526294966135
2019-08-19 17:53:50.512136,298.6526294966135
2019-08-19 17:53:51.045606,298.6526294966135
2019-08-19 17:53:51.581945,298.6526294966135
2019-08-19 17:53:52.118843,298.6526294966135
2019-08-19 17:53:52.662011,298.6526294966135
2019-08-19 17:53:53.198870,298.6526294966135
2019-08-19 17:53:53.736085,298.6526294966135
2019-08-19 17:53:54.271963,298.6526294966135
2019-08-19 17:53:54.809728,298.6526294966135
2019-08-19 17:53:55.346205,298.6526294966135
2019-08-19 17:53:55.880787,299.9289221425727
2019-08-19 17:53:56.419219,298.6526294966135
2019-08-19 17:53:56.959289,298.6526294966135
2019-08-19 17:53:57.502231,299.9289221425727
2019-08-19 17:53:58.039392,298.6526294966135
2019-08-19 17:53:58.574686,299.9289221425727
2019-08-19 17:53:59.109573,298.6526294966135
2019-08-19 17:53:59.651281,298.6526294966135
2019-08-19 17:54:00.188179,298.6526294966135
2019-08-19 17:54:00.724589,298.6526294966135
2019-08-19 17:54:01.261719,298.6526294966135
2019-08-19 17:54:01.798579,299.9289221425727
2019-08-19 17:54:02.335669,298.6526294966135
2019-08-19 17:54:02.872661,298.6526294966135
2019-08-19 17:54:03.407974,299.9289221425727
2019-08-19 17:54:03.945417,298.6526294966135
2019-08-19 17:54:04.485879,298.6526294966135
2019-08-19 17:54:05.023370,299.9289221425727
2019-08-19 17:54:05.561794,298.6526294966135
2019-08-19 17:54:06.100342,299.9289221425727
2019-08-19 17:54:06.640793,299.9289221425727
2019-08-19 17:54:07.178320,299.9289221425727
2019-08-19 17:54:07.714768,298.6526294966135
2019-08-19 17:54:08.252404,299.9289221425727
2019-08-19 17:54:08.789739,298.6526294966135
2019-08-19 17:54:09.326477,299.9289221425727
2019-08-19 17:54:09.863497,298.6526294966135
2019-08-19 17:54:10.400577,299.9289221425727
2019-08-19 17:54:10.938032,298.6526294966135
2019-08-19 17:54:11.474532,298.6526294966135
2019-08-19 17:54:12.011953,298.6526294966135
2019-08-19 17:54:12.546910,298.6526294966135
2019-08-19 17:54:13.078739,298.6526294966135
2019-08-19 17:54:13.620062,298.6526294966135
2019-08-19 17:54:14.150591,298.6526294966135
2019-08-19 17:54:14.690562,299.9289221425727
2019-08-19 17:54:15.231368,298.6526294966135
2019-08-19 17:54:15.768313,298.6526294966135
2019-08-19 17:54:16.305685,298.6526294966135
2019-08-19 17:54:16.843197,299.9289221425727
2019-08-19 17:54:17.380133,299.9289221425727
2019-08-19 17:54:17.915759,298.6526294966135
2019-08-19 17:54:18.453277,298.6526294966135
2019-08-19 17:54:18.990818,298.6526294966135
2019-08-19 17:54:19.527723,299.9289221425727
2019-08-19 17:54:20.064985,298.6526294966135
2019-08-19 17:54:20.599624,298.6526294966135
2019-08-19 17:54:21.142820,298.6526294966135
2019-08-19 17:54:21.680236,298.6526294966135
2019-08-19 17:54:22.216536,298.6526294966135
2019-08-19 17:54:22.753543,298.6526294966135
2019-08-19 17:54:23.289432,298.6526294966135
2019-08-19 17:54:23.826941,298.6526294966135
2019-08-19 17:54:24.363185,298.6526294966135
2019-08-19 17:54:24.900379,299.9289221425727
2019-08-19 17:54:25.437804,298.6526294966135
2019-08-19 17:54:25.974790,298.6526294966135
2019-08-19 17:54:26.513666,298.6526294966135
2019-08-19 17:54:27.050158,298.6526294966135
2019-08-19 17:54:27.587049,298.6526294966135
2019-08-19 17:54:28.119426,298.6526294966135
2019-08-19 17:54:28.662535,298.6526294966135
2019-08-19 17:54:29.198350,298.6526294966135
2019-08-19 17:54:29.734811,298.6526294966135
2019-08-19 17:54:30.270752,298.6526294966135
2019-08-19 17:54:30.807293,298.6526294966135
2019-08-19 17:54:31.342598,298.6526294966135
2019-08-19 17:54:31.881762,298.6526294966135
2019-08-19 17:54:32.418473,298.6526294966135
2019-08-19 17:54:32.955631,298.6526294966135
2019-08-19 17:54:33.492037,298.6526294966135
2019-08-19 17:54:34.028717,298.6526294966135
2019-08-19 17:54:34.565720,299.9289221425727
2019-08-19 17:54:35.099157,298.6526294966135
2019-08-19 17:54:35.639230,299.9289221425727
2019-08-19 17:54:36.190972,299.9289221425727
2019-08-19 17:54:36.727897,298.6526294966135
2019-08-19 17:54:37.270288,298.6526294966135
2019-08-19 17:54:37.810209,298.6526294966135
2019-08-19 17:54:38.363218,298.6526294966135
2019-08-19 17:54:38.899584,298.6526294966135
2019-08-19 17:54:39.437080,298.6526294966135
2019-08-19 17:54:39.975456,297.45195492337035
2019-08-19 17:54:40.511886,298.6526294966135
2019-08-19 17:54:41.049521,298.6526294966135
2019-08-19 17:54:41.586446,298.6526294966135
2019-08-19 17:54:42.119244,298.6526294966135
2019-08-19 17:54:42.661827,298.6526294966135
2019-08-19 17:54:43.197785,298.6526294966135
2019-08-19 17:54:43.733932,297.45195492337035
2019-08-19 17:54:44.270841,298.6526294966135
2019-08-19 17:54:44.807726,298.6526294966135
2019-08-19 17:54:45.345603,298.6526294966135
2019-08-19 17:54:45.881814,298.6526294966135
2019-08-19 17:54:46.418702,298.6526294966135
2019-08-19 17:54:46.956165,298.6526294966135
2019-08-19 17:54:47.493309,298.6526294966135
2019-08-19 17:54:48.029726,298.6526294966135
2019-08-19 17:54:48.567688,298.6526294966135
2019-08-19 17:54:49.108932,298.6526294966135
2019-08-19 17:54:49.651909,298.6526294966135
2019-08-19 17:54:50.199100,298.6526294966135
2019-08-19 17:54:50.735535,298.6526294966135
2019-08-19 17:54:51.272031,298.6526294966135
2019-08-19 17:54:51.809028,298.6526294966135
2019-08-19 17:54:52.345589,298.6526294966135
2019-08-19 17:54:52.881826,298.6526294966135
2019-08-19 17:54:53.419139,298.6526294966135
2019-08-19 17:54:53.954901,298.6526294966135
2019-08-19 17:54:54.492543,298.6526294966135
2019-08-19 17:54:55.059780,299.9289221425727
2019-08-19 17:54:55.626968,298.6526294966135
2019-08-19 17:54:56.159588,298.6526294966135
2019-08-19 17:54:56.699471,298.6526294966135
2019-08-19 17:54:57.239842,299.9289221425727
2019-08-19 17:54:57.777551,298.6526294966135
2019-08-19 17:54:58.313058,298.6526294966135
2019-08-19 17:54:58.851754,298.6526294966135
2019-08-19 17:54:59.389350,298.6526294966135
2019-08-19 17:54:59.926583,298.6526294966135
2019-08-19 17:55:00.462997,298.6526294966135
2019-08-19 17:55:01.000675,297.45195492337035
2019-08-19 17:55:01.539234,298.6526294966135
2019-08-19 17:55:02.080237,298.6526294966135
2019-08-19 17:55:02.622595,298.6526294966135
2019-08-19 17:55:03.159547,298.6526294966135
2019-08-19 17:55:03.696107,298.6526294966135
2019-08-19 17:55:04.233266,297.45195492337035
2019-08-19 17:55:04.770666,298.6526294966135
2019-08-19 17:55:05.308050,298.6526294966135
2019-08-19 17:55:05.846033,298.6526294966135
2019-08-19 17:55:06.382419,298.6526294966135
2019-08-19 17:55:06.920299,298.6526294966135
2019-08-19 17:55:07.458765,299.9289221425727
2019-08-19 17:55:07.995690,298.6526294966135
2019-08-19 17:55:08.529561,298.6526294966135
2019-08-19 17:55:09.067134,298.6526294966135
2019-08-19 17:55:09.603011,298.6526294966135
2019-08-19 17:55:10.144535,298.6526294966135
2019-08-19 17:55:10.682670,298.6526294966135
2019-08-19 17:55:11.220536,298.6526294966135
2019-08-19 17:55:11.758704,298.6526294966135
2019-08-19 17:55:12.295971,298.6526294966135
2019-08-19 17:55:12.833122,298.6526294966135
2019-08-19 17:55:13.365392,297.45195492337035
2019-08-19 17:55:13.904240,298.6526294966135
2019-08-19 17:55:14.441847,298.6526294966135
2019-08-19 17:55:14.977426,297.45195492337035
2019-08-19 17:55:15.516169,297.45195492337035
2019-08-19 17:55:16.053553,298.6526294966135
2019-08-19 17:55:16.591891,297.45195492337035
2019-08-19 17:55:17.128621,298.6526294966135
2019-08-19 17:55:17.668635,298.6526294966135
2019-08-19 17:55:18.208574,298.6526294966135
2019-08-19 17:55:18.748620,298.6526294966135
2019-08-19 17:55:19.300739,298.6526294966135
2019-08-19 17:55:19.838613,297.45195492337035
2019-08-19 17:55:20.374539,298.6526294966135
2019-08-19 17:55:20.913100,298.6526294966135
2019-08-19 17:55:21.449531,298.6526294966135
2019-08-19 17:55:21.986297,298.6526294966135
2019-08-19 17:55:22.524119,298.6526294966135
2019-08-19 17:55:23.061995,298.6526294966135
2019-08-19 17:55:23.599166,298.6526294966135
2019-08-19 17:55:24.144278,298.6526294966135
2019-08-19 17:55:24.682573,298.6526294966135
2019-08-19 17:55:25.219781,298.6526294966135
2019-08-19 17:55:25.755344,298.6526294966135
2019-08-19 17:55:26.292963,297.45195492337035
2019-08-19 17:55:26.828785,297.45195492337035
2019-08-19 17:55:27.366260,298.6526294966135
2019-08-19 17:55:27.904735,298.6526294966135
2019-08-19 17:55:28.442682,297.45195492337035
2019-08-19 17:55:28.978639,297.45195492337035
2019-08-19 17:55:29.515715,297.45195492337035
2019-08-19 17:55:30.054555,297.45195492337035
2019-08-19 17:55:30.588846,298.6526294966135
2019-08-19 17:55:31.129102,298.6526294966135
2019-08-19 17:55:31.671653,298.6526294966135
2019-08-19 17:55:32.208301,298.6526294966135
2019-08-19 17:55:32.746651,298.6526294966135
2019-08-19 17:55:33.284549,298.6526294966135
2019-08-19 17:55:33.822151,297.45195492337035
2019-08-19 17:55:34.359467,297.45195492337035
2019-08-19 17:55:34.896627,298.6526294966135
2019-08-19 17:55:35.432697,298.6526294966135
2019-08-19 17:55:35.971118,298.6526294966135
2019-08-19 17:55:36.507696,298.6526294966135
2019-08-19 17:55:37.044386,298.6526294966135
2019-08-19 17:55:37.583237,297.45195492337035
2019-08-19 17:55:38.119163,297.45195492337035
2019-08-19 17:55:38.660803,297.45195492337035
2019-08-19 17:55:39.198317,297.45195492337035
2019-08-19 17:55:39.734257,297.45195492337035
2019-08-19 17:55:40.273621,298.6526294966135
2019-08-19 17:55:40.820614,297.45195492337035
2019-08-19 17:55:41.358459,297.45195492337035
2019-08-19 17:55:41.893840,297.45195492337035
2019-08-19 17:55:42.433397,298.6526294966135
2019-08-19 17:55:42.979070,297.45195492337035
2019-08-19 17:55:43.517774,297.45195492337035
2019-08-19 17:55:44.055169,298.6526294966135
2019-08-19 17:55:44.592822,298.6526294966135
2019-08-19 17:55:45.130204,298.6526294966135
2019-08-19 17:55:45.673296,297.45195492337035
2019-08-19 17:55:46.210876,298.6526294966135
2019-08-19 17:55:46.747324,298.6526294966135
2019-08-19 17:55:47.284912,298.6526294966135
2019-08-19 17:55:47.820827,297.45195492337035
2019-08-19 17:55:48.359986,297.45195492337035
2019-08-19 17:55:48.909771,297.45195492337035
2019-08-19 17:55:49.462807,297.45195492337035
2019-08-19 17:55:50.001379,298.6526294966135
2019-08-19 17:55:50.538713,297.45195492337035
2019-08-19 17:55:51.075552,298.6526294966135
2019-08-19 17:55:51.613287,297.45195492337035
2019-08-19 17:55:52.148763,297.45195492337035
2019-08-19 17:55:52.690293,297.45195492337035
2019-08-19 17:55:53.229133,296.42928254431916
2019-08-19 17:55:53.778994,297.45195492337035
2019-08-19 17:55:54.312477,297.45195492337035
2019-08-19 17:55:54.851540,297.45195492337035
2019-08-19 17:55:55.391038,298.6526294966135
2019-08-19 17:55:55.930244,297.45195492337035
2019-08-19 17:55:56.467937,297.45195492337035
2019-08-19 17:55:57.005396,297.45195492337035
2019-08-19 17:55:57.544372,297.45195492337035
2019-08-19 17:55:58.079973,297.45195492337035
2019-08-19 17:55:58.619763,297.45195492337035
2019-08-19 17:55:59.159233,298.6526294966135
2019-08-19 17:55:59.697012,297.45195492337035
2019-08-19 17:56:00.235995,297.45195492337035
2019-08-19 17:56:00.773565,297.45195492337035
2019-08-19 17:56:01.313595,297.45195492337035
2019-08-19 17:56:01.852142,297.45195492337035
2019-08-19 17:56:02.391781,297.45195492337035
2019-08-19 17:56:02.929110,297.45195492337035
2019-08-19 17:56:03.467491,297.45195492337035
2019-08-19 17:56:04.006964,297.45195492337035
2019-08-19 17:56:04.545106,296.42928254431916
2019-08-19 17:56:05.078674,297.45195492337035
2019-08-19 17:56:05.620081,297.45195492337035
2019-08-19 17:56:06.156450,296.42928254431916
2019-08-19 17:56:06.695603,297.45195492337035
2019-08-19 17:56:07.233757,297.45195492337035
2019-08-19 17:56:07.772566,297.45195492337035
2019-08-19 17:56:08.309775,296.42928254431916
2019-08-19 17:56:08.849639,296.42928254431916
2019-08-19 17:56:09.390139,296.42928254431916
2019-08-19 17:56:09.930193,297.45195492337035
2019-08-19 17:56:10.473393,296.42928254431916
2019-08-19 17:56:11.009876,294.3279588097321
2019-08-19 17:56:11.550599,297.45195492337035
2019-08-19 17:56:12.088665,297.45195492337035
2019-08-19 17:56:12.631657,296.42928254431916
2019-08-19 17:56:13.170833,297.45195492337035
2019-08-19 17:56:13.709933,297.45195492337035
2019-08-19 17:56:14.248403,297.45195492337035
2019-08-19 17:56:14.785752,296.42928254431916
2019-08-19 17:56:15.324146,297.45195492337035
2019-08-19 17:56:15.862880,297.45195492337035
2019-08-19 17:56:16.402268,296.42928254431916
2019-08-19 17:56:16.939333,296.42928254431916
2019-08-19 17:56:17.476498,297.45195492337035
2019-08-19 17:56:18.015159,297.45195492337035
2019-08-19 17:56:18.554544,297.45195492337035
2019-08-19 17:56:19.088806,297.45195492337035
2019-08-19 17:56:19.628558,296.42928254431916
2019-08-19 17:56:20.173877,296.42928254431916
2019-08-19 17:56:20.713308,296.42928254431916
2019-08-19 17:56:21.251686,296.42928254431916
2019-08-19 17:56:21.790709,296.42928254431916
2019-08-19 17:56:22.329939,296.42928254431916
2019-08-19 17:56:22.867742,296.42928254431916
2019-08-19 17:56:23.406082,297.45195492337035
2019-08-19 17:56:23.945419,296.42928254431916
2019-08-19 17:56:24.484457,296.42928254431916
2019-08-19 17:56:25.022783,296.42928254431916
2019-08-19 17:56:25.562619,297.45195492337035
2019-08-19 17:56:26.099273,297.45195492337035
2019-08-19 17:56:26.652448,296.42928254431916
2019-08-19 17:56:27.191385,296.42928254431916
2019-08-19 17:56:27.729832,296.42928254431916
2019-08-19 17:56:28.268916,296.42928254431916
2019-08-19 17:56:28.806786,296.42928254431916
2019-08-19 17:56:29.346592,296.42928254431916
2019-08-19 17:56:29.885909,296.42928254431916
2019-08-19 17:56:30.419073,296.42928254431916
2019-08-19 17:56:30.959011,296.42928254431916
2019-08-19 17:56:31.503538,296.42928254431916
2019-08-19 17:56:32.043005,296.42928254431916
2019-08-19 17:56:32.581757,296.42928254431916
2019-08-19 17:56:33.120290,296.42928254431916
2019-08-19 17:56:33.664994,297.45195492337035
2019-08-19 17:56:34.205934,296.42928254431916
2019-08-19 17:56:34.743672,296.42928254431916
2019-08-19 17:56:35.282773,296.42928254431916
2019-08-19 17:56:35.822339,296.42928254431916
2019-08-19 17:56:36.360278,295.3509795781605
2019-08-19 17:56:36.900146,296.42928254431916
2019-08-19 17:56:37.438425,295.3509795781605
2019-08-19 17:56:37.976575,296.42928254431916
2019-08-19 17:56:38.515811,296.42928254431916
2019-08-19 17:56:39.054333,295.3509795781605
2019-08-19 17:56:39.593703,296.42928254431916
2019-08-19 17:56:40.129063,296.42928254431916
