time,Temp (K)
2019-08-23 13:32:56.958189,298.6526294966135
2019-08-23 13:32:57.498189,298.6526294966135
2019-08-23 13:32:58.038189,298.6526294966135
2019-08-23 13:32:58.578189,298.6526294966135
2019-08-23 13:32:59.118190,298.6526294966135
2019-08-23 13:32:59.648189,298.6526294966135
2019-08-23 13:33:00.188189,298.6526294966135
2019-08-23 13:33:00.718189,298.6526294966135
2019-08-23 13:33:01.258189,297.45195492337035
2019-08-23 13:33:01.788188,298.6526294966135
2019-08-23 13:33:02.328188,298.6526294966135
2019-08-23 13:33:02.868188,298.6526294966135
2019-08-23 13:33:03.408188,298.6526294966135
2019-08-23 13:33:03.948188,298.6526294966135
2019-08-23 13:33:04.488188,298.6526294966135
2019-08-23 13:33:05.028188,298.6526294966135
2019-08-23 13:33:05.568188,297.45195492337035
2019-08-23 13:33:06.108187,298.6526294966135
2019-08-23 13:33:06.648187,298.6526294966135
2019-08-23 13:33:07.188187,299.9289221425727
2019-08-23 13:33:07.718187,297.45195492337035
2019-08-23 13:33:08.258187,298.6526294966135
2019-08-23 13:33:08.788187,298.6526294966135
2019-08-23 13:33:09.328187,298.6526294966135
2019-08-23 13:33:09.858186,298.6526294966135
2019-08-23 13:33:10.388187,297.45195492337035
2019-08-23 13:33:10.918187,297.45195492337035
2019-08-23 13:33:11.448186,297.45195492337035
2019-08-23 13:33:11.978186,297.45195492337035
2019-08-23 13:33:12.508186,299.9289221425727
2019-08-23 13:33:13.048186,299.9289221425727
2019-08-23 13:33:13.578186,298.6526294966135
2019-08-23 13:33:14.118186,298.6526294966135
2019-08-23 13:33:14.648186,298.6526294966135
2019-08-23 13:33:15.188186,298.6526294966135
2019-08-23 13:33:15.718186,298.6526294966135
2019-08-23 13:33:16.258186,298.6526294966135
2019-08-23 13:33:16.788185,298.6526294966135
2019-08-23 13:33:17.328185,297.45195492337035
2019-08-23 13:33:17.858185,297.45195492337035
2019-08-23 13:33:18.398185,297.45195492337035
2019-08-23 13:33:18.938185,297.45195492337035
2019-08-23 13:33:19.478185,297.45195492337035
2019-08-23 13:33:20.008185,298.6526294966135
2019-08-23 13:33:20.548185,297.45195492337035
2019-08-23 13:33:21.088184,297.45195492337035
2019-08-23 13:33:21.618184,298.6526294966135
2019-08-23 13:33:22.158184,299.9289221425727
2019-08-23 13:33:22.688184,298.6526294966135
2019-08-23 13:33:23.228184,298.6526294966135
2019-08-23 13:33:23.758184,298.6526294966135
2019-08-23 13:33:24.298183,298.6526294966135
2019-08-23 13:33:24.828184,298.6526294966135
2019-08-23 13:33:25.368183,298.6526294966135
2019-08-23 13:33:25.898183,297.45195492337035
2019-08-23 13:33:26.438183,298.6526294966135
2019-08-23 13:33:26.968183,297.45195492337035
2019-08-23 13:33:27.508183,298.6526294966135
2019-08-23 13:33:28.048183,297.45195492337035
2019-08-23 13:33:28.578183,298.6526294966135
2019-08-23 13:33:29.118183,297.45195492337035
2019-08-23 13:33:29.648183,297.45195492337035
2019-08-23 13:33:30.188183,298.6526294966135
2019-08-23 13:33:30.718183,299.9289221425727
2019-08-23 13:33:31.258183,297.45195492337035
2019-08-23 13:33:31.788182,298.6526294966135
2019-08-23 13:33:32.328182,298.6526294966135
2019-08-23 13:33:32.858182,298.6526294966135
2019-08-23 13:33:33.398182,297.45195492337035
2019-08-23 13:33:33.938182,297.45195492337035
2019-08-23 13:33:34.478182,298.6526294966135
2019-08-23 13:33:35.008181,297.45195492337035
2019-08-23 13:33:35.544722,297.45195492337035
2019-08-23 13:33:36.084722,297.45195492337035
2019-08-23 13:33:36.624722,297.45195492337035
2019-08-23 13:33:37.164722,297.45195492337035
2019-08-23 13:33:37.694722,298.6526294966135
2019-08-23 13:33:38.234722,297.45195492337035
2019-08-23 13:33:38.774722,297.45195492337035
2019-08-23 13:33:39.314722,297.45195492337035
2019-08-23 13:33:39.844721,297.45195492337035
2019-08-23 13:33:40.374722,297.45195492337035
2019-08-23 13:33:40.914721,298.6526294966135
2019-08-23 13:33:41.454721,298.6526294966135
2019-08-23 13:33:41.984721,298.6526294966135
2019-08-23 13:33:42.524721,298.6526294966135
2019-08-23 13:33:43.064721,298.6526294966135
2019-08-23 13:33:44.144721,298.6526294966135
2019-08-23 13:33:45.214721,298.6526294966135
2019-08-23 13:33:46.284720,298.6526294966135
2019-08-23 13:33:47.364720,298.6526294966135
2019-08-23 13:33:48.444720,297.45195492337035
2019-08-23 13:33:49.524720,297.45195492337035
2019-08-23 13:33:50.604719,298.6526294966135
2019-08-23 13:33:51.684719,297.45195492337035
2019-08-23 13:33:52.764719,298.6526294966135
2019-08-23 13:33:53.844718,297.45195492337035
2019-08-23 13:33:54.924718,297.45195492337035
2019-08-23 13:33:56.004718,297.45195492337035
2019-08-23 13:33:57.084718,297.45195492337035
2019-08-23 13:33:58.144718,297.45195492337035
2019-08-23 13:33:59.204718,298.6526294966135
2019-08-23 13:34:00.264717,298.6526294966135
2019-08-23 13:34:01.324717,296.42928254431916
2019-08-23 13:34:02.384717,297.45195492337035
2019-08-23 13:34:03.444716,298.6526294966135
2019-08-23 13:34:04.504716,297.45195492337035
2019-08-23 13:34:05.564716,297.45195492337035
2019-08-23 13:34:06.624716,296.42928254431916
2019-08-23 13:34:07.684716,297.45195492337035
2019-08-23 13:34:08.744715,297.45195492337035
2019-08-23 13:34:09.804715,297.45195492337035
2019-08-23 13:34:10.864715,298.6526294966135
2019-08-23 13:34:11.934715,297.45195492337035
2019-08-23 13:34:12.994714,296.42928254431916
2019-08-23 13:34:14.054715,296.42928254431916
2019-08-23 13:34:15.124714,297.45195492337035
2019-08-23 13:34:16.184714,298.6526294966135
2019-08-23 13:34:17.244714,297.45195492337035
2019-08-23 13:34:18.314713,297.45195492337035
2019-08-23 13:34:19.384713,297.45195492337035
2019-08-23 13:34:20.444713,297.45195492337035
2019-08-23 13:34:21.503708,297.45195492337035
2019-08-23 13:34:22.562876,297.45195492337035
2019-08-23 13:34:23.623041,297.45195492337035
2019-08-23 13:34:24.681212,297.45195492337035
2019-08-23 13:34:25.739382,296.42928254431916
2019-08-23 13:34:26.800545,297.45195492337035
2019-08-23 13:34:27.860710,296.42928254431916
2019-08-23 13:34:28.924864,297.45195492337035
2019-08-23 13:34:29.984032,297.45195492337035
2019-08-23 13:34:31.043200,296.42928254431916
2019-08-23 13:34:32.103365,296.42928254431916
2019-08-23 13:34:33.167622,297.45195492337035
2019-08-23 13:34:34.227622,298.6526294966135
2019-08-23 13:34:35.287621,297.45195492337035
2019-08-23 13:34:36.357621,297.45195492337035
2019-08-23 13:34:37.427621,297.45195492337035
2019-08-23 13:34:38.497621,297.45195492337035
2019-08-23 13:34:39.557620,297.45195492337035
2019-08-23 13:34:40.627620,297.45195492337035
2019-08-23 13:34:41.693406,296.42928254431916
2019-08-23 13:34:42.756563,297.45195492337035
2019-08-23 13:34:43.818722,297.45195492337035
2019-08-23 13:34:44.881879,297.45195492337035
2019-08-23 13:34:45.943042,296.42928254431916
2019-08-23 13:34:47.007196,296.42928254431916
2019-08-23 13:34:48.072899,297.45195492337035
2019-08-23 13:34:49.142899,297.45195492337035
2019-08-23 13:34:50.212899,298.6526294966135
2019-08-23 13:34:51.282899,297.45195492337035
2019-08-23 13:34:52.352899,297.45195492337035
2019-08-23 13:34:53.418318,296.42928254431916
2019-08-23 13:34:54.482472,296.42928254431916
2019-08-23 13:34:55.547624,297.45195492337035
2019-08-23 13:34:56.611779,296.42928254431916
2019-08-23 13:34:57.675933,297.45195492337035
2019-08-23 13:34:58.745286,297.45195492337035
2019-08-23 13:34:59.815286,296.42928254431916
2019-08-23 13:35:00.885286,296.42928254431916
2019-08-23 13:35:01.955286,297.45195492337035
2019-08-23 13:35:03.025286,297.45195492337035
2019-08-23 13:35:04.095286,297.45195492337035
2019-08-23 13:35:05.165705,296.42928254431916
2019-08-23 13:35:06.227864,297.45195492337035
2019-08-23 13:35:07.292019,297.45195492337035
2019-08-23 13:35:08.355176,296.42928254431916
2019-08-23 13:35:09.418333,297.45195492337035
2019-08-23 13:35:10.483485,296.42928254431916
2019-08-23 13:35:11.546642,296.42928254431916
2019-08-23 13:35:12.616112,296.42928254431916
2019-08-23 13:35:13.686111,297.45195492337035
2019-08-23 13:35:14.756111,297.45195492337035
2019-08-23 13:35:15.826111,297.45195492337035
2019-08-23 13:35:16.901353,297.45195492337035
2019-08-23 13:35:17.966504,296.42928254431916
2019-08-23 13:35:19.033650,296.42928254431916
2019-08-23 13:35:20.098802,296.42928254431916
2019-08-23 13:35:21.162957,296.42928254431916
2019-08-23 13:35:22.228108,296.42928254431916
2019-08-23 13:35:23.295255,296.42928254431916
2019-08-23 13:35:24.361404,297.45195492337035
2019-08-23 13:35:25.426556,296.42928254431916
2019-08-23 13:35:26.493702,296.42928254431916
2019-08-23 13:35:27.559851,296.42928254431916
2019-08-23 13:35:28.626998,296.42928254431916
2019-08-23 13:35:29.693147,296.42928254431916
2019-08-23 13:35:30.758299,296.42928254431916
2019-08-23 13:35:31.824448,297.45195492337035
2019-08-23 13:35:32.888602,296.42928254431916
2019-08-23 13:35:33.964992,296.42928254431916
2019-08-23 13:35:35.044991,296.42928254431916
2019-08-23 13:35:36.114991,295.3509795781605
2019-08-23 13:35:37.184991,295.3509795781605
2019-08-23 13:35:38.264991,296.42928254431916
2019-08-23 13:35:39.331486,296.42928254431916
2019-08-23 13:35:40.411485,296.42928254431916
2019-08-23 13:35:41.477111,296.42928254431916
2019-08-23 13:35:42.557110,296.42928254431916
2019-08-23 13:35:43.637110,296.42928254431916
2019-08-23 13:35:44.707110,296.42928254431916
2019-08-23 13:35:45.787109,296.42928254431916
2019-08-23 13:35:46.867109,296.42928254431916
2019-08-23 13:35:47.947109,295.3509795781605
2019-08-23 13:35:49.015809,296.42928254431916
2019-08-23 13:35:50.083953,295.3509795781605
2019-08-23 13:35:51.151100,295.3509795781605
2019-08-23 13:35:52.220241,296.42928254431916
2019-08-23 13:35:53.289382,296.42928254431916
2019-08-23 13:35:54.358523,296.42928254431916
2019-08-23 13:35:55.425832,295.3509795781605
2019-08-23 13:35:56.505832,295.3509795781605
2019-08-23 13:35:57.575832,295.3509795781605
2019-08-23 13:35:58.655832,295.3509795781605
2019-08-23 13:35:59.735831,295.3509795781605
2019-08-23 13:36:00.815831,296.42928254431916
2019-08-23 13:36:01.895831,295.3509795781605
2019-08-23 13:36:02.975831,296.42928254431916
2019-08-23 13:36:04.055831,296.42928254431916
2019-08-23 13:36:05.125830,296.42928254431916
2019-08-23 13:36:06.205830,296.42928254431916
2019-08-23 13:36:07.285830,296.42928254431916
2019-08-23 13:36:08.365830,295.3509795781605
2019-08-23 13:36:09.445829,295.3509795781605
2019-08-23 13:36:10.525829,295.3509795781605
2019-08-23 13:36:11.605829,295.3509795781605
2019-08-23 13:36:12.685829,295.3509795781605
2019-08-23 13:36:13.765829,294.3279588097321
2019-08-23 13:36:14.845828,295.3509795781605
2019-08-23 13:36:15.925828,294.3279588097321
2019-08-23 13:36:17.005828,294.3279588097321
2019-08-23 13:36:18.085827,295.3509795781605
2019-08-23 13:36:19.165827,295.3509795781605
2019-08-23 13:36:20.245827,295.3509795781605
2019-08-23 13:36:21.325827,295.3509795781605
2019-08-23 13:36:22.405826,295.3509795781605
2019-08-23 13:36:23.485827,296.42928254431916
2019-08-23 13:36:24.565826,295.3509795781605
2019-08-23 13:36:25.645826,295.3509795781605
2019-08-23 13:36:26.725826,295.3509795781605
2019-08-23 13:36:27.785826,294.3279588097321
2019-08-23 13:36:28.845825,295.3509795781605
2019-08-23 13:36:29.905825,294.3279588097321
2019-08-23 13:36:30.965825,295.3509795781605
2019-08-23 13:36:32.025825,295.3509795781605
2019-08-23 13:36:33.085824,295.3509795781605
2019-08-23 13:36:34.145824,295.3509795781605
2019-08-23 13:36:35.205824,294.3279588097321
2019-08-23 13:36:36.265824,296.42928254431916
2019-08-23 13:36:37.325824,295.3509795781605
2019-08-23 13:36:38.385823,294.3279588097321
2019-08-23 13:36:39.445823,294.3279588097321
2019-08-23 13:36:40.505823,295.3509795781605
2019-08-23 13:36:41.565823,294.3279588097321
2019-08-23 13:36:42.625822,295.3509795781605
2019-08-23 13:36:43.685822,294.3279588097321
2019-08-23 13:36:44.745822,294.3279588097321
2019-08-23 13:36:45.805822,294.3279588097321
2019-08-23 13:36:46.865822,295.3509795781605
2019-08-23 13:36:47.925821,295.3509795781605
2019-08-23 13:36:48.985821,294.3279588097321
2019-08-23 13:36:50.045821,293.3550493042244
2019-08-23 13:36:51.105821,294.3279588097321
2019-08-23 13:36:52.165820,295.3509795781605
2019-08-23 13:36:53.225820,295.3509795781605
2019-08-23 13:36:54.285820,294.3279588097321
2019-08-23 13:36:55.345820,293.3550493042244
2019-08-23 13:36:56.405820,294.3279588097321
2019-08-23 13:36:57.465820,294.3279588097321
2019-08-23 13:36:58.525819,294.3279588097321
2019-08-23 13:36:59.585819,294.3279588097321
2019-08-23 13:37:00.655819,294.3279588097321
2019-08-23 13:37:01.715818,293.3550493042244
2019-08-23 13:37:02.775818,293.3550493042244
2019-08-23 13:37:03.835818,294.3279588097321
2019-08-23 13:37:04.895818,294.3279588097321
2019-08-23 13:37:05.955818,294.3279588097321
2019-08-23 13:37:07.016015,293.3550493042244
2019-08-23 13:37:08.073188,293.3550493042244
2019-08-23 13:37:09.134351,294.3279588097321
2019-08-23 13:37:10.191524,294.3279588097321
2019-08-23 13:37:11.251689,294.3279588097321
2019-08-23 13:37:12.308862,292.5185516958277
2019-08-23 13:37:13.368030,292.5185516958277
2019-08-23 13:37:14.434990,293.3550493042244
2019-08-23 13:37:15.494989,293.3550493042244
2019-08-23 13:37:16.554989,293.3550493042244
2019-08-23 13:37:17.614989,293.3550493042244
2019-08-23 13:37:18.684989,292.5185516958277
2019-08-23 13:37:19.744989,292.5185516958277
2019-08-23 13:37:20.804988,292.5185516958277
2019-08-23 13:37:21.864988,293.3550493042244
2019-08-23 13:37:22.924988,293.3550493042244
2019-08-23 13:37:23.984987,292.5185516958277
2019-08-23 13:37:25.044987,292.5185516958277
2019-08-23 13:37:26.104987,293.3550493042244
2019-08-23 13:37:27.164987,292.5185516958277
2019-08-23 13:37:28.224987,293.3550493042244
2019-08-23 13:37:29.284986,293.3550493042244
2019-08-23 13:37:30.351008,292.5185516958277
2019-08-23 13:37:31.422799,292.5185516958277
2019-08-23 13:37:32.484658,292.5185516958277
2019-08-23 13:37:33.544658,292.5185516958277
2019-08-23 13:37:34.604657,292.5185516958277
2019-08-23 13:37:35.664657,292.5185516958277
2019-08-23 13:37:36.724656,292.5185516958277
2019-08-23 13:37:37.784657,291.6289504555927
2019-08-23 13:37:38.850074,293.3550493042244
2019-08-23 13:37:39.909214,292.5185516958277
2019-08-23 13:37:40.969214,292.5185516958277
2019-08-23 13:37:42.029213,291.6289504555927
2019-08-23 13:37:43.089213,291.6289504555927
2019-08-23 13:37:44.149213,292.5185516958277
2019-08-23 13:37:45.209213,292.5185516958277
2019-08-23 13:37:46.269213,292.5185516958277
2019-08-23 13:37:47.329212,291.6289504555927
2019-08-23 13:37:48.389212,291.6289504555927
2019-08-23 13:37:49.449213,291.6289504555927
2019-08-23 13:37:50.509212,291.6289504555927
2019-08-23 13:37:51.569212,291.6289504555927
2019-08-23 13:37:52.629212,292.5185516958277
2019-08-23 13:37:53.689211,290.77792172170655
2019-08-23 13:37:54.749211,290.77792172170655
2019-08-23 13:37:55.809211,291.6289504555927
2019-08-23 13:37:56.869210,291.6289504555927
2019-08-23 13:37:57.939211,291.6289504555927
2019-08-23 13:37:58.999210,290.77792172170655
2019-08-23 13:38:00.059210,289.96238237844415
2019-08-23 13:38:01.129210,290.77792172170655
2019-08-23 13:38:02.199209,290.77792172170655
2019-08-23 13:38:03.259209,291.6289504555927
2019-08-23 13:38:04.329209,290.77792172170655
2019-08-23 13:38:05.399209,290.77792172170655
2019-08-23 13:38:06.469209,290.77792172170655
2019-08-23 13:38:07.529209,289.96238237844415
2019-08-23 13:38:08.599208,289.96238237844415
2019-08-23 13:38:09.659208,289.96238237844415
2019-08-23 13:38:10.719208,289.96238237844415
2019-08-23 13:38:11.789207,289.96238237844415
2019-08-23 13:38:12.849207,289.96238237844415
2019-08-23 13:38:13.919207,289.2564738504909
2019-08-23 13:38:14.989207,289.2564738504909
2019-08-23 13:38:16.079207,289.2564738504909
2019-08-23 13:38:17.149206,288.50107789705817
2019-08-23 13:38:18.209206,289.2564738504909
2019-08-23 13:38:19.279206,289.2564738504909
2019-08-23 13:38:20.339206,289.2564738504909
2019-08-23 13:38:21.399205,289.2564738504909
2019-08-23 13:38:22.459205,288.50107789705817
2019-08-23 13:38:23.519205,287.77402844401075
2019-08-23 13:38:24.579205,288.50107789705817
2019-08-23 13:38:25.649204,288.50107789705817
2019-08-23 13:38:26.709204,288.50107789705817
2019-08-23 13:38:27.769204,288.50107789705817
2019-08-23 13:38:28.839204,287.77402844401075
2019-08-23 13:38:29.899204,287.77402844401075
2019-08-23 13:38:30.969203,287.0733476175705
2019-08-23 13:38:32.029572,287.77402844401075
2019-08-23 13:38:33.089572,287.77402844401075
2019-08-23 13:38:34.159572,287.77402844401075
2019-08-23 13:38:35.219571,287.77402844401075
2019-08-23 13:38:36.279571,287.0733476175705
2019-08-23 13:38:37.349571,287.0733476175705
2019-08-23 13:38:38.409571,287.0733476175705
2019-08-23 13:38:39.482297,287.0733476175705
2019-08-23 13:38:40.543460,287.0733476175705
2019-08-23 13:38:41.603625,285.8084564155647
2019-08-23 13:38:42.665785,286.39725361312156
2019-08-23 13:38:43.727945,286.39725361312156
2019-08-23 13:38:44.789107,286.39725361312156
2019-08-23 13:38:45.851267,285.8084564155647
2019-08-23 13:38:46.912429,285.8084564155647
2019-08-23 13:38:47.972594,285.17476476075404
2019-08-23 13:38:49.034754,285.8084564155647
2019-08-23 13:38:50.096914,285.8084564155647
2019-08-23 13:38:51.158076,285.17476476075404
2019-08-23 13:38:52.221234,285.17476476075404
2019-08-23 13:38:53.283393,284.56138816046547
2019-08-23 13:38:54.350777,284.56138816046547
2019-08-23 13:38:55.410777,285.17476476075404
2019-08-23 13:38:56.480777,284.56138816046547
2019-08-23 13:38:57.540777,284.56138816046547
2019-08-23 13:38:58.620777,284.56138816046547
2019-08-23 13:38:59.680777,283.9671043329736
2019-08-23 13:39:00.760776,283.4476477549301
2019-08-23 13:39:01.840776,283.4476477549301
2019-08-23 13:39:02.920775,283.9671043329736
2019-08-23 13:39:04.000776,282.88663933581154
2019-08-23 13:39:05.080775,283.4476477549301
2019-08-23 13:39:06.160775,283.4476477549301
2019-08-23 13:39:07.240775,282.88663933581154
2019-08-23 13:39:08.310775,283.4476477549301
2019-08-23 13:39:09.390774,282.88663933581154
2019-08-23 13:39:10.470774,283.4476477549301
2019-08-23 13:39:11.550774,282.88663933581154
2019-08-23 13:39:12.630774,282.88663933581154
2019-08-23 13:39:13.710774,282.88663933581154
2019-08-23 13:39:14.790773,282.34173238342316
2019-08-23 13:39:15.870773,282.34173238342316
2019-08-23 13:39:16.950773,281.8120538465418
2019-08-23 13:39:18.030772,281.2967984150801
2019-08-23 13:39:19.110772,280.84478392983686
2019-08-23 13:39:20.190772,281.2967984150801
2019-08-23 13:39:21.270772,280.35492736203196
2019-08-23 13:39:22.350771,280.35492736203196
2019-08-23 13:39:23.430771,279.8774826119648
2019-08-23 13:39:24.500771,279.8774826119648
2019-08-23 13:39:25.580771,279.8774826119648
2019-08-23 13:39:26.660771,279.8774826119648
2019-08-23 13:39:27.740770,279.41185100883934
2019-08-23 13:39:28.820770,279.41185100883934
2019-08-23 13:39:29.900770,279.41185100883934
