time,Temp
2019-07-09 23:13:15.228871,239.445
2019-07-09 23:14:18.637591,239.445
2019-07-09 23:15:22.073306,239.595
2019-07-09 23:16:25.506992,239.595
2019-07-09 23:17:28.924365,239.73
2019-07-09 23:18:32.366359,239.88
2019-07-09 23:19:35.793728,239.88
2019-07-09 23:20:39.221155,240.03
2019-07-09 23:21:42.630543,240.18
2019-07-09 23:22:46.058287,240.32999999999998
2019-07-09 23:23:49.494820,240.32999999999998
2019-07-09 23:24:52.933141,240.465
2019-07-09 23:25:56.361218,240.465
2019-07-09 23:26:59.778011,240.615
2019-07-09 23:28:03.201181,240.765
2019-07-09 23:29:06.642834,240.915
2019-07-09 23:30:10.080684,240.765
2019-07-09 23:31:13.512386,240.915
2019-07-09 23:32:16.926795,241.05
2019-07-09 23:33:20.421402,241.2
2019-07-09 23:34:23.892818,241.35
2019-07-09 23:35:27.360031,241.35
2019-07-09 23:36:30.798400,241.5
2019-07-09 23:37:34.244669,241.5
2019-07-09 23:38:37.679603,241.635
2019-07-09 23:39:41.110946,241.635
2019-07-09 23:40:44.519037,241.785
2019-07-09 23:41:47.957353,241.935
2019-07-09 23:42:51.420604,241.935
2019-07-09 23:43:54.842495,242.085
2019-07-09 23:44:58.294746,242.235
2019-07-09 23:46:01.728101,242.235
2019-07-09 23:47:05.144291,242.37
2019-07-09 23:48:08.558244,242.37
2019-07-09 23:49:12.009056,242.52
2019-07-09 23:50:15.449333,242.52
2019-07-09 23:51:18.914613,242.67000000000002
2019-07-09 23:52:22.374476,242.67000000000002
2019-07-09 23:53:25.804060,242.82
2019-07-09 23:54:29.246068,242.955
2019-07-09 23:55:32.106964,242.955
2019-07-09 23:56:34.960845,243.10500000000002
2019-07-09 23:57:37.821240,243.255
2019-07-09 23:58:40.662797,243.255
2019-07-09 23:59:43.512980,243.405
2019-07-10 00:00:46.374862,243.555
2019-07-10 00:01:49.219898,243.69
2019-07-10 00:02:52.068805,243.69
2019-07-10 00:03:54.923193,243.84
2019-07-10 00:04:57.779182,243.84
2019-07-10 00:06:00.649773,243.99
2019-07-10 00:07:03.502052,243.99
2019-07-10 00:08:06.353938,244.14000000000001
2019-07-10 00:09:09.188893,244.27499999999998
2019-07-10 00:10:12.060829,244.27499999999998
2019-07-10 00:11:14.953928,244.42499999999998
2019-07-10 00:12:17.835954,244.42499999999998
2019-07-10 00:13:20.698826,244.575
2019-07-10 00:14:23.566821,244.725
2019-07-10 00:15:26.426685,244.725
2019-07-10 00:16:29.286297,244.725
2019-07-10 00:17:32.151371,244.875
2019-07-10 00:18:35.003851,245.01
2019-07-10 00:19:37.854832,245.01
2019-07-10 00:20:40.702433,245.16
2019-07-10 00:21:43.564063,245.31
2019-07-10 00:22:46.430287,245.46
2019-07-10 00:23:49.280179,245.46
2019-07-10 00:24:52.134131,245.46
2019-07-10 00:25:55.023968,245.595
2019-07-10 00:26:57.958632,245.745
2019-07-10 00:28:00.826299,245.745
2019-07-10 00:29:03.703367,245.89499999999998
2019-07-10 00:30:06.577166,245.89499999999998
2019-07-10 00:31:09.433019,246.045
2019-07-10 00:32:12.286619,246.195
2019-07-10 00:33:15.150082,246.195
2019-07-10 00:34:17.994667,246.32999999999998
2019-07-10 00:35:20.856121,246.32999999999998
2019-07-10 00:36:23.713200,246.48
2019-07-10 00:37:26.569708,246.63
2019-07-10 00:38:29.439236,246.63
2019-07-10 00:39:32.293341,246.78
2019-07-10 00:40:35.148269,246.78
2019-07-10 00:41:38.007157,246.915
2019-07-10 00:42:40.877623,246.915
2019-07-10 00:43:43.755247,247.065
2019-07-10 00:44:46.617336,247.215
2019-07-10 00:45:49.470210,247.215
2019-07-10 00:46:52.341675,247.365
2019-07-10 00:47:55.215503,247.365
2019-07-10 00:48:58.115260,247.5
2019-07-10 00:50:01.124937,247.65
2019-07-10 00:51:04.139355,247.65
2019-07-10 00:52:07.129584,247.8
2019-07-10 00:53:10.117142,247.8
2019-07-10 00:54:13.118003,247.95
2019-07-10 00:55:16.108921,247.95
2019-07-10 00:56:19.122429,248.1
2019-07-10 00:57:22.105699,248.1
2019-07-10 00:58:25.117913,248.235
2019-07-10 00:59:28.089754,248.385
2019-07-10 01:00:31.060321,248.385
2019-07-10 01:01:34.049908,248.535
2019-07-10 01:02:37.059369,248.535
2019-07-10 01:03:40.029660,248.685
2019-07-10 01:04:43.070025,248.685
2019-07-10 01:05:46.096701,248.82
2019-07-10 01:06:49.163922,248.82
2019-07-10 01:07:52.228024,248.97
2019-07-10 01:08:55.289539,249.12
2019-07-10 01:09:58.240277,249.12
2019-07-10 01:11:01.205028,249.27
2019-07-10 01:12:04.182275,249.27
2019-07-10 01:13:07.160544,249.42
2019-07-10 01:14:10.139651,249.42
2019-07-10 01:15:13.097282,249.70499999999998
2019-07-10 01:16:16.054949,249.555
2019-07-10 01:17:19.024966,249.70499999999998
2019-07-10 01:18:22.015325,249.855
2019-07-10 01:19:25.003843,249.855
2019-07-10 01:20:27.989869,250.005
2019-07-10 01:21:30.972859,250.005
2019-07-10 01:22:33.995288,250.14
2019-07-10 01:23:36.973823,250.29
2019-07-10 01:24:39.966689,250.14
2019-07-10 01:25:42.942559,250.29
2019-07-10 01:26:45.912093,250.44
2019-07-10 01:27:48.905797,250.59
2019-07-10 01:28:51.874477,250.74
2019-07-10 01:29:54.858355,250.74
2019-07-10 01:30:57.849383,250.74
2019-07-10 01:32:00.822936,250.875
2019-07-10 01:33:03.809942,250.875
2019-07-10 01:34:06.797751,251.025
2019-07-10 01:35:09.778289,251.175
2019-07-10 01:36:12.755857,251.175
2019-07-10 01:37:15.736700,251.325
2019-07-10 01:38:18.724812,251.325
2019-07-10 01:39:21.707751,251.46
2019-07-10 01:40:24.755111,251.61
2019-07-10 01:41:27.759213,251.61
2019-07-10 01:42:30.733943,251.76
2019-07-10 01:43:33.715805,251.76
2019-07-10 01:44:36.687647,251.91
2019-07-10 01:45:39.655910,251.91
2019-07-10 01:46:42.631593,251.91
2019-07-10 01:47:45.630433,252.06
2019-07-10 01:48:48.648051,252.06
2019-07-10 01:49:51.626453,252.195
2019-07-10 01:50:54.600014,252.345
2019-07-10 01:51:57.589530,252.345
2019-07-10 01:53:00.594681,252.345
2019-07-10 01:54:03.609730,252.645
2019-07-10 01:55:06.611501,252.645
2019-07-10 01:56:09.630938,252.645
2019-07-10 01:57:12.636437,252.78
2019-07-10 01:58:15.625236,252.78
2019-07-10 01:59:18.627240,252.93
2019-07-10 02:00:21.672671,253.08
2019-07-10 02:01:24.675134,253.08
2019-07-10 02:02:27.666560,253.08
2019-07-10 02:03:30.664022,253.23000000000002
2019-07-10 02:04:33.657013,253.23000000000002
2019-07-10 02:05:36.665141,253.365
2019-07-10 02:06:39.652781,253.365
2019-07-10 02:07:42.650819,253.51500000000001
2019-07-10 02:08:45.638342,253.51500000000001
2019-07-10 02:09:48.631700,253.66500000000002
2019-07-10 02:10:51.648790,253.815
2019-07-10 02:11:54.645833,253.815
2019-07-10 02:12:57.636057,253.815
2019-07-10 02:14:00.689453,253.965
2019-07-10 02:15:03.703640,254.1
2019-07-10 02:16:06.736403,254.1
2019-07-10 02:17:09.751721,254.25
2019-07-10 02:18:12.779670,254.25
2019-07-10 02:19:15.813105,254.4
2019-07-10 02:20:18.825115,254.4
2019-07-10 02:21:21.832671,254.54999999999998
2019-07-10 02:22:24.868694,254.54999999999998
2019-07-10 02:23:27.888230,254.685
2019-07-10 02:24:30.901682,254.685
2019-07-10 02:25:33.963861,254.835
2019-07-10 02:26:36.963229,254.835
2019-07-10 02:27:39.963749,254.98499999999999
2019-07-10 02:28:42.964159,254.98499999999999
2019-07-10 02:29:45.962267,254.98499999999999
2019-07-10 02:30:48.970735,255.135
2019-07-10 02:31:51.990592,255.285
2019-07-10 02:32:55.028288,255.285
2019-07-10 02:33:58.038962,255.42
2019-07-10 02:35:01.050882,255.42
2019-07-10 02:36:04.051527,255.42
2019-07-10 02:37:07.063983,255.57
2019-07-10 02:38:10.060481,255.72
2019-07-10 02:39:13.058983,255.72
2019-07-10 02:40:16.062463,255.87
2019-07-10 02:41:19.134189,255.87
2019-07-10 02:42:22.146594,256.005
2019-07-10 02:43:25.163576,256.005
2019-07-10 02:44:28.189996,256.155
2019-07-10 02:45:31.224440,256.155
2019-07-10 02:46:34.234620,256.155
2019-07-10 02:47:37.257321,256.305
2019-07-10 02:48:40.263488,256.455
2019-07-10 02:49:43.368673,256.455
2019-07-10 02:50:46.480892,256.455
2019-07-10 02:51:49.591087,256.605
2019-07-10 02:52:52.712266,256.605
2019-07-10 02:53:55.844053,256.74
2019-07-10 02:54:58.965256,256.74
2019-07-10 02:56:02.094338,256.89
2019-07-10 02:57:05.227435,256.89
2019-07-10 02:58:08.342616,256.89
2019-07-10 02:59:11.477745,257.04
2019-07-10 03:00:14.599833,257.19
2019-07-10 03:01:17.696188,257.19
2019-07-10 03:02:20.820301,257.325
2019-07-10 03:03:23.950225,257.325
2019-07-10 03:04:27.090256,257.475
2019-07-10 03:05:30.233336,257.475
2019-07-10 03:06:33.400389,257.625
2019-07-10 03:07:36.563734,257.625
2019-07-10 03:08:39.687306,257.775
2019-07-10 03:09:42.799571,257.925
2019-07-10 03:10:45.932390,257.775
2019-07-10 03:11:49.075536,257.925
2019-07-10 03:12:52.199141,257.925
2019-07-10 03:13:55.319347,258.06
2019-07-10 03:14:58.422144,258.21000000000004
2019-07-10 03:16:01.538654,258.21000000000004
2019-07-10 03:17:04.643836,258.36
2019-07-10 03:18:07.755888,258.36
2019-07-10 03:19:10.878333,258.36
2019-07-10 03:20:14.023426,258.51
2019-07-10 03:21:17.154059,258.51
2019-07-10 03:22:20.298056,258.51
2019-07-10 03:23:23.425528,258.645
2019-07-10 03:24:26.548681,258.645
2019-07-10 03:25:29.710640,258.795
2019-07-10 03:26:32.846014,258.795
2019-07-10 03:27:35.978927,258.945
2019-07-10 03:28:39.130524,258.945
2019-07-10 03:29:42.282608,259.09499999999997
2019-07-10 03:30:45.428915,259.09499999999997
2019-07-10 03:31:48.562588,259.245
2019-07-10 03:32:51.727168,259.38
2019-07-10 03:33:54.917007,259.38
2019-07-10 03:34:58.046026,259.38
2019-07-10 03:36:01.184219,259.53
2019-07-10 03:37:04.310599,259.53
2019-07-10 03:38:07.442799,259.53
2019-07-10 03:39:10.574492,259.68
2019-07-10 03:40:13.703659,259.68
2019-07-10 03:41:16.839929,259.83
2019-07-10 03:42:19.978060,259.83
2019-07-10 03:43:23.143077,259.965
2019-07-10 03:44:26.310545,259.965
2019-07-10 03:45:29.446111,260.115
2019-07-10 03:46:32.579263,260.115
2019-07-10 03:47:35.730374,260.115
2019-07-10 03:48:38.869489,260.265
2019-07-10 03:49:42.045548,260.265
2019-07-10 03:50:45.255448,260.415
2019-07-10 03:51:48.436729,260.415
2019-07-10 03:52:51.712518,260.55
2019-07-10 03:53:54.812998,260.55
2019-07-10 03:54:57.922209,260.7
2019-07-10 03:56:01.024422,260.7
2019-07-10 03:57:04.134863,260.85
2019-07-10 03:58:07.279936,260.85
2019-07-10 03:59:10.369388,260.85
2019-07-10 04:00:13.486564,261.0
2019-07-10 04:01:16.555902,261.0
2019-07-10 04:02:19.661223,261.15
2019-07-10 04:03:22.761712,261.15
2019-07-10 04:04:25.849971,261.285
2019-07-10 04:05:28.925259,261.285
2019-07-10 04:06:32.043192,261.285
2019-07-10 04:07:35.135562,261.435
2019-07-10 04:08:38.232956,261.435
2019-07-10 04:09:41.332238,261.435
2019-07-10 04:10:44.454167,261.585
2019-07-10 04:11:47.547427,261.585
2019-07-10 04:12:50.649298,261.735
2019-07-10 04:13:53.723551,261.735
2019-07-10 04:14:56.808130,261.87
2019-07-10 04:15:59.886284,261.87
2019-07-10 04:17:02.989163,262.02
2019-07-10 04:18:06.086925,262.02
2019-07-10 04:19:09.227548,262.02
2019-07-10 04:20:12.323817,262.17
2019-07-10 04:21:15.423037,262.17
2019-07-10 04:22:18.526400,262.32
2019-07-10 04:23:21.629220,262.32
2019-07-10 04:24:24.716404,262.32
2019-07-10 04:25:27.819591,262.47
2019-07-10 04:26:30.934806,262.47
2019-07-10 04:27:34.053283,262.605
2019-07-10 04:28:37.164535,262.605
2019-07-10 04:29:40.291753,262.605
2019-07-10 04:30:43.403971,262.755
2019-07-10 04:31:46.543471,262.755
2019-07-10 04:32:49.696578,262.90500000000003
2019-07-10 04:33:52.816807,262.90500000000003
2019-07-10 04:34:55.918518,263.055
2019-07-10 04:35:59.036289,263.055
2019-07-10 04:37:02.163554,263.19
2019-07-10 04:38:05.285893,263.055
2019-07-10 04:39:08.393239,263.19
2019-07-10 04:40:11.498846,263.34000000000003
2019-07-10 04:41:14.600536,263.34000000000003
2019-07-10 04:42:17.714618,263.34000000000003
2019-07-10 04:43:20.851315,263.49
2019-07-10 04:44:23.970389,263.49
2019-07-10 04:45:27.081582,263.49
2019-07-10 04:46:30.195818,263.64
2019-07-10 04:47:33.331975,263.64
2019-07-10 04:48:36.450823,263.79
2019-07-10 04:49:39.651466,263.79
2019-07-10 04:50:42.885352,263.925
2019-07-10 04:51:46.095260,263.925
2019-07-10 04:52:49.323139,264.075
2019-07-10 04:53:52.562987,264.075
2019-07-10 04:54:55.779305,264.075
2019-07-10 04:55:58.995385,264.225
2019-07-10 04:57:02.248228,264.225
2019-07-10 04:58:05.556871,264.225
2019-07-10 04:59:08.858580,264.375
2019-07-10 05:00:12.071859,264.375
2019-07-10 05:01:15.287900,264.375
2019-07-10 05:02:18.515470,264.51
2019-07-10 05:03:21.744569,264.51
2019-07-10 05:04:25.004096,264.65999999999997
2019-07-10 05:05:28.317721,264.65999999999997
2019-07-10 05:06:31.548819,264.65999999999997
2019-07-10 05:07:34.760635,264.81
2019-07-10 05:08:37.992537,264.81
2019-07-10 05:09:41.208088,264.96
2019-07-10 05:10:44.448483,264.96
2019-07-10 05:11:47.690220,264.96
2019-07-10 05:12:50.919660,265.11
2019-07-10 05:13:54.130318,265.11
2019-07-10 05:14:57.378111,265.11
2019-07-10 05:16:00.599264,265.245
2019-07-10 05:17:03.833149,265.395
2019-07-10 05:18:07.071651,265.245
2019-07-10 05:19:10.307890,265.395
2019-07-10 05:20:13.543748,265.395
2019-07-10 05:21:16.796878,265.545
2019-07-10 05:22:20.054525,265.545
2019-07-10 05:23:23.296247,265.545
2019-07-10 05:24:26.530409,265.545
2019-07-10 05:25:29.784622,265.695
2019-07-10 05:26:33.051730,265.695
2019-07-10 05:27:36.272101,265.83
2019-07-10 05:28:39.495154,265.83
2019-07-10 05:29:42.715544,265.83
2019-07-10 05:30:45.967331,266.13
2019-07-10 05:31:49.203385,265.98
2019-07-10 05:32:52.483127,266.13
2019-07-10 05:33:55.727192,266.13
2019-07-10 05:34:58.953077,266.28
2019-07-10 05:36:02.191048,266.28
2019-07-10 05:37:05.441841,266.28
2019-07-10 05:38:08.686566,266.28
2019-07-10 05:39:11.926816,266.415
2019-07-10 05:40:15.158658,266.565
2019-07-10 05:41:18.427462,266.565
2019-07-10 05:42:21.683262,266.565
2019-07-10 05:43:24.934081,266.565
2019-07-10 05:44:28.179918,266.865
2019-07-10 05:45:31.420783,266.71500000000003
2019-07-10 05:46:34.665619,266.865
2019-07-10 05:47:37.908481,266.865
2019-07-10 05:48:41.133765,266.865
2019-07-10 05:49:44.386920,267.015
2019-07-10 05:50:47.636336,267.015
2019-07-10 05:51:50.900154,267.015
2019-07-10 05:52:54.165909,267.15
2019-07-10 05:53:57.421233,267.15
2019-07-10 05:55:00.725355,267.15
2019-07-10 05:56:04.014099,267.3
2019-07-10 05:57:07.299819,267.3
2019-07-10 05:58:10.573019,267.3
2019-07-10 05:59:13.846807,267.45
2019-07-10 06:00:17.101606,267.45
2019-07-10 06:01:20.380504,267.6
2019-07-10 06:02:23.662779,267.6
2019-07-10 06:03:26.934057,267.735
2019-07-10 06:04:30.233790,267.735
2019-07-10 06:05:33.500242,267.735
2019-07-10 06:06:36.767044,267.885
2019-07-10 06:07:40.060149,267.885
2019-07-10 06:08:43.329929,267.885
2019-07-10 06:09:46.602122,267.885
2019-07-10 06:10:49.860717,268.035
2019-07-10 06:11:53.141476,268.035
2019-07-10 06:12:56.472108,268.185
2019-07-10 06:13:59.747999,268.185
2019-07-10 06:15:03.018764,268.185
2019-07-10 06:16:06.313364,268.185
2019-07-10 06:17:09.585160,268.33500000000004
2019-07-10 06:18:12.855467,268.33500000000004
2019-07-10 06:19:16.129634,268.33500000000004
2019-07-10 06:20:19.389428,268.46999999999997
2019-07-10 06:21:22.637390,268.46999999999997
2019-07-10 06:22:25.918399,268.62
2019-07-10 06:23:29.192900,268.46999999999997
2019-07-10 06:24:32.446635,268.62
2019-07-10 06:25:35.731166,268.62
2019-07-10 06:26:39.021868,268.62
2019-07-10 06:27:42.315462,268.77
2019-07-10 06:28:45.604785,268.77
2019-07-10 06:29:48.901588,268.77
2019-07-10 06:30:52.160373,268.92
2019-07-10 06:31:55.420166,268.92
2019-07-10 06:32:59.127766,269.055
2019-07-10 06:34:02.548443,269.055
2019-07-10 06:35:05.826924,269.205
2019-07-10 06:36:09.102113,269.205
2019-07-10 06:37:12.396148,269.205
2019-07-10 06:38:15.695835,269.205
2019-07-10 06:39:18.995319,269.355
2019-07-10 06:40:22.259127,269.355
2019-07-10 06:41:25.532098,269.355
2019-07-10 06:42:28.839068,269.505
2019-07-10 06:43:32.166561,269.505
2019-07-10 06:44:35.428353,269.655
2019-07-10 06:45:38.700152,269.655
2019-07-10 06:46:41.979495,269.655
2019-07-10 06:47:45.275014,269.655
2019-07-10 06:48:48.578646,269.79
2019-07-10 06:49:51.967102,269.79
2019-07-10 06:50:55.348906,269.79
2019-07-10 06:51:58.728310,269.94
2019-07-10 06:53:02.106794,269.94
2019-07-10 06:54:05.470284,269.94
2019-07-10 06:55:08.853822,269.94
2019-07-10 06:56:12.248237,270.09
2019-07-10 06:57:15.633034,270.09
2019-07-10 06:58:19.022515,270.09
2019-07-10 06:59:22.403952,270.24
2019-07-10 07:00:25.792429,270.24
2019-07-10 07:01:29.175379,270.375
2019-07-10 07:02:32.580808,270.375
2019-07-10 07:03:35.971257,270.375
2019-07-10 07:04:39.340034,270.375
2019-07-10 07:05:42.725900,270.375
2019-07-10 07:06:46.112068,270.525
2019-07-10 07:07:49.476495,270.525
2019-07-10 07:08:52.862129,270.675
2019-07-10 07:09:56.242196,270.675
2019-07-10 07:10:59.611084,270.675
2019-07-10 07:12:03.006131,270.825
2019-07-10 07:13:06.382241,270.825
2019-07-10 07:14:09.781019,270.825
2019-07-10 07:15:13.146146,270.975
2019-07-10 07:16:16.552569,270.975
2019-07-10 07:17:19.919478,270.975
2019-07-10 07:18:23.301917,271.11
2019-07-10 07:19:26.685408,271.11
2019-07-10 07:20:30.069877,271.11
2019-07-10 07:21:33.477264,271.11
2019-07-10 07:22:36.851751,271.26
2019-07-10 07:23:40.228214,271.26
2019-07-10 07:24:43.624191,271.26
2019-07-10 07:25:47.043608,271.41
2019-07-10 07:26:50.421157,271.41
2019-07-10 07:27:53.804621,271.41
2019-07-10 07:28:57.190470,271.56
2019-07-10 07:30:00.567371,271.56
2019-07-10 07:31:03.957175,271.56
2019-07-10 07:32:07.343086,271.56
2019-07-10 07:33:10.738956,271.695
2019-07-10 07:34:14.135225,271.695
2019-07-10 07:35:17.533621,271.695
2019-07-10 07:36:20.920387,271.845
2019-07-10 07:37:24.322663,271.845
2019-07-10 07:38:27.723211,271.845
2019-07-10 07:39:31.159548,271.995
2019-07-10 07:40:34.587877,271.995
2019-07-10 07:41:38.002258,271.995
2019-07-10 07:42:41.434875,271.995
2019-07-10 07:43:44.825110,272.145
2019-07-10 07:44:48.292932,272.145
2019-07-10 07:45:51.727829,272.145
2019-07-10 07:46:55.146331,272.145
2019-07-10 07:47:58.550771,272.28000000000003
2019-07-10 07:49:01.949469,272.28000000000003
2019-07-10 07:50:05.352110,272.28000000000003
2019-07-10 07:51:08.764279,272.43
2019-07-10 07:52:12.151622,272.43
2019-07-10 07:53:15.558446,272.58
2019-07-10 07:54:18.934729,272.58
2019-07-10 07:55:22.314479,272.58
2019-07-10 07:56:25.717910,272.58
2019-07-10 07:57:29.123315,272.58
2019-07-10 07:58:32.554631,272.73
2019-07-10 07:59:35.960068,272.73
2019-07-10 08:00:39.374417,272.73
2019-07-10 08:01:42.784486,272.88
2019-07-10 08:02:46.197111,272.88
2019-07-10 08:03:49.600988,272.88
2019-07-10 08:04:52.995886,272.88
2019-07-10 08:05:56.392921,272.88
2019-07-10 08:06:59.801285,273.015
2019-07-10 08:08:03.209350,273.165
2019-07-10 08:09:06.612646,273.015
2019-07-10 08:10:09.996498,273.165
2019-07-10 08:11:13.410956,273.165
2019-07-10 08:12:16.828518,273.165
2019-07-10 08:13:20.265848,273.315
2019-07-10 08:14:23.675007,273.315
2019-07-10 08:15:27.068795,273.315
2019-07-10 08:16:30.505293,273.315
2019-07-10 08:17:33.957599,273.315
2019-07-10 08:18:37.387000,273.46500000000003
2019-07-10 08:19:40.843066,273.46500000000003
2019-07-10 08:20:44.281294,273.6
2019-07-10 08:21:47.718495,273.6
2019-07-10 08:22:51.163456,273.6
2019-07-10 08:23:54.582477,273.6
2019-07-10 08:24:58.028108,273.75
2019-07-10 08:26:01.446779,273.75
2019-07-10 08:27:04.864424,273.75
2019-07-10 08:28:08.299434,273.75
2019-07-10 08:29:11.744742,273.9
2019-07-10 08:30:15.188026,273.9
2019-07-10 08:31:18.613041,273.9
2019-07-10 08:32:22.040608,273.9
2019-07-10 08:33:25.483142,274.05
2019-07-10 08:34:28.897523,274.05
2019-07-10 08:35:32.322990,274.05
2019-07-10 08:36:35.770318,274.05
2019-07-10 08:37:39.227642,274.2
2019-07-10 08:38:42.668936,274.2
2019-07-10 08:39:46.109100,274.2
2019-07-10 08:40:49.614797,274.2
2019-07-10 08:41:53.089345,274.335
2019-07-10 08:42:56.503459,274.335
2019-07-10 08:43:59.931527,274.335
2019-07-10 08:45:03.345750,274.485
2019-07-10 08:46:06.752983,274.485
2019-07-10 08:47:10.178375,274.485
2019-07-10 08:48:13.602295,274.635
2019-07-10 08:49:17.120564,274.635
2019-07-10 08:50:20.630331,274.635
2019-07-10 08:51:24.150602,274.78499999999997
2019-07-10 08:52:27.670701,274.635
2019-07-10 08:53:31.194248,274.78499999999997
2019-07-10 08:54:34.714993,274.78499999999997
2019-07-10 08:55:38.254829,274.78499999999997
2019-07-10 08:56:41.763985,274.92
2019-07-10 08:57:45.306412,274.92
2019-07-10 08:58:48.844596,274.92
2019-07-10 08:59:52.362700,274.92
2019-07-10 09:00:55.904338,274.92
2019-07-10 09:01:59.471381,274.92
2019-07-10 09:03:03.007424,275.07
2019-07-10 09:04:06.536413,275.07
2019-07-10 09:05:10.104813,275.07
2019-07-10 09:06:13.648187,275.22
2019-07-10 09:07:17.361441,275.22
2019-07-10 09:08:21.095174,275.22
2019-07-10 09:09:24.833715,275.22
2019-07-10 09:10:28.619353,275.37
2019-07-10 09:11:32.539859,275.37
2019-07-10 09:12:36.292727,275.37
2019-07-10 09:13:39.958098,275.37
2019-07-10 09:14:43.614852,275.52
2019-07-10 09:15:47.249624,275.52
2019-07-10 09:16:50.860431,275.52
2019-07-10 09:17:54.546087,275.52
2019-07-10 09:18:58.324514,275.52
2019-07-10 09:20:01.979429,275.655
2019-07-10 09:21:05.670079,275.655
2019-07-10 09:22:09.392637,275.655
2019-07-10 09:23:13.043386,275.655
2019-07-10 09:24:16.666261,275.805
2019-07-10 09:25:20.207507,275.805
2019-07-10 09:26:23.739575,275.955
2019-07-10 09:27:27.288906,275.805
2019-07-10 09:28:30.809630,275.955
2019-07-10 09:29:34.348529,275.805
2019-07-10 09:30:37.896262,275.955
2019-07-10 09:31:41.437618,276.105
2019-07-10 09:32:45.015589,276.105
2019-07-10 09:33:48.563590,276.105
2019-07-10 09:34:52.095690,276.105
2019-07-10 09:35:55.667616,276.105
2019-07-10 09:36:59.231071,276.24
2019-07-10 09:38:02.787820,276.24
2019-07-10 09:39:06.505604,276.24
